yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
2012,NL,NYN,NYM,E,4,162,81.0,74,88,N,N,N,N,650.0,5450.0,1357.0,286.0,21.0,139.0,503.0,1250.0,79.0,38.0,42.0,30.0,709.0,651.0,4.09,7.0,13.0,36.0,4302.0,1368.0,161.0,488.0,1240.0,101.0,135.0,0.983,New York Mets,Citi Field,2242803.0,96.0,97.0,NYM,NYN,NYN
2012,AL,OAK,OAK,W,1,162,81.0,94,68,Y,N,N,N,713.0,5527.0,1315.0,267.0,32.0,195.0,550.0,1387.0,122.0,32.0,45.0,34.0,614.0,569.0,3.48,1.0,13.0,47.0,4410.0,1360.0,147.0,462.0,1136.0,111.0,135.0,0.982,Oakland Athletics,O.co Coliseum,1679013.0,97.0,97.0,OAK,OAK,OAK
2012,NL,PHI,PHI,E,3,162,81.0,81,81,N,N,N,N,684.0,5544.0,1414.0,271.0,28.0,158.0,454.0,1094.0,116.0,23.0,63.0,39.0,680.0,618.0,3.83,5.0,11.0,42.0,4354.0,1387.0,178.0,409.0,1385.0,101.0,118.0,0.983,Philadelphia Phillies,Citizens Bank Park,3565718.0,102.0,101.0,PHI,PHI,PHI
2012,NL,PIT,PIT,C,4,162,81.0,79,83,N,N,N,N,651.0,5412.0,1313.0,241.0,37.0,170.0,444.0,1354.0,73.0,52.0,51.0,45.0,674.0,615.0,3.86,2.0,10.0,45.0,4300.0,1357.0,153.0,490.0,1192.0,112.0,126.0,0.982,Pittsburgh Pirates,PNC Park,2091918.0,93.0,94.0,PIT,PIT,PIT
2012,NL,SDN,SDP,W,4,162,81.0,76,86,N,N,N,N,651.0,5422.0,1339.0,272.0,43.0,121.0,539.0,1238.0,155.0,46.0,54.0,34.0,710.0,640.0,4.01,4.0,11.0,43.0,4304.0,1356.0,162.0,539.0,1205.0,121.0,97.0,0.98,San Diego Padres,Petco Park,2123721.0,92.0,92.0,SDP,SDN,SDN
2012,AL,SEA,SEA,W,4,162,81.0,75,87,N,N,N,N,619.0,5494.0,1285.0,241.0,27.0,149.0,466.0,1259.0,104.0,35.0,30.0,35.0,651.0,608.0,3.76,8.0,11.0,43.0,4370.0,1359.0,166.0,449.0,1166.0,72.0,155.0,0.988,Seattle Mariners,Safeco Field,1721920.0,90.0,91.0,SEA,SEA,SEA
2012,NL,SFN,SFG,W,1,162,81.0,94,68,Y,N,Y,Y,718.0,5558.0,1495.0,287.0,57.0,103.0,483.0,1097.0,118.0,39.0,29.0,61.0,649.0,593.0,3.68,5.0,14.0,53.0,4353.0,1361.0,142.0,489.0,1237.0,115.0,134.0,0.981,San Francisco Giants,AT&T Park,3377371.0,88.0,88.0,SFG,SFN,SFN
2012,NL,SLN,STL,C,2,162,81.0,88,74,N,Y,N,N,765.0,5622.0,1526.0,290.0,37.0,159.0,533.0,1192.0,91.0,37.0,53.0,49.0,648.0,603.0,3.71,4.0,10.0,42.0,4388.0,1420.0,134.0,436.0,1218.0,107.0,149.0,0.983,St. Louis Cardinals,Busch Stadium III,3262109.0,98.0,97.0,STL,SLN,SLN
2012,AL,TBA,TBD,E,3,162,81.0,90,72,N,N,N,N,697.0,5398.0,1293.0,250.0,30.0,175.0,571.0,1323.0,134.0,44.0,58.0,42.0,577.0,518.0,3.19,7.0,15.0,50.0,4379.0,1233.0,139.0,469.0,1383.0,114.0,155.0,0.981,Tampa Bay Rays,Tropicana Field,1559681.0,94.0,93.0,TBR,TBA,TBA
2012,AL,TEX,TEX,W,2,162,81.0,93,69,N,Y,N,N,808.0,5590.0,1526.0,303.0,32.0,200.0,478.0,1103.0,91.0,44.0,57.0,53.0,707.0,639.0,3.99,7.0,10.0,43.0,4326.0,1378.0,175.0,446.0,1286.0,85.0,136.0,0.986,Texas Rangers,Rangers Ballpark in Arlington,3460280.0,112.0,111.0,TEX,TEX,TEX
2012,AL,TOR,TOR,E,4,162,81.0,73,89,N,N,N,N,716.0,5487.0,1346.0,247.0,22.0,198.0,473.0,1251.0,123.0,41.0,55.0,45.0,784.0,745.0,4.64,5.0,11.0,29.0,4331.0,1439.0,204.0,574.0,1142.0,101.0,167.0,0.984,Toronto Blue Jays,Rogers Centre,2099663.0,103.0,104.0,TOR,TOR,TOR
2012,NL,WAS,WSN,E,1,162,81.0,98,64,Y,N,N,N,731.0,5615.0,1468.0,301.0,25.0,194.0,479.0,1325.0,105.0,35.0,41.0,36.0,594.0,543.0,3.33,3.0,9.0,51.0,4405.0,1296.0,129.0,497.0,1325.0,94.0,134.0,0.985,Washington Nationals,Nationals Park,2370794.0,99.0,101.0,WSN,MON,WAS
2013,NL,ARI,ARI,W,2,162,81.0,81,81,N,N,N,N,685.0,5676.0,1468.0,302.0,31.0,130.0,519.0,1142.0,62.0,41.0,43.0,43.0,695.0,651.0,3.92,6.0,7.0,38.0,4485.0,1460.0,176.0,485.0,1218.0,75.0,135.0,0.988,Arizona Diamondbacks,Chase Field,2134795.0,102.0,102.0,ARI,ARI,ARI
2013,NL,ATL,ATL,E,1,162,81.0,96,66,Y,N,N,N,688.0,5441.0,1354.0,247.0,21.0,181.0,542.0,1384.0,64.0,31.0,55.0,35.0,548.0,512.0,3.18,1.0,12.0,53.0,4351.0,1326.0,127.0,409.0,1232.0,85.0,141.0,0.986,Atlanta Braves,Turner Field,2548679.0,104.0,103.0,ATL,ATL,ATL
2013,AL,BAL,BAL,E,3,162,81.0,85,77,N,N,N,N,745.0,5620.0,1460.0,298.0,14.0,212.0,416.0,1125.0,79.0,29.0,36.0,45.0,709.0,678.0,4.2,2.0,6.0,57.0,4359.0,1438.0,202.0,473.0,1169.0,54.0,165.0,0.991,Baltimore Orioles,Oriole Park at Camden Yards,2357561.0,106.0,105.0,BAL,BAL,BAL
2013,AL,BOS,BOS,E,1,162,81.0,97,65,Y,N,Y,Y,853.0,5651.0,1566.0,363.0,29.0,178.0,581.0,1308.0,123.0,19.0,72.0,50.0,656.0,613.0,3.79,5.0,8.0,33.0,4362.0,1366.0,156.0,524.0,1294.0,80.0,142.0,0.987,Boston Red Sox,Fenway Park II,2833333.0,102.0,102.0,BOS,BOS,BOS
2013,AL,CHA,CHW,C,5,162,81.0,63,99,N,N,N,N,598.0,5563.0,1385.0,237.0,19.0,148.0,411.0,1207.0,105.0,42.0,34.0,48.0,723.0,643.0,3.98,5.0,5.0,40.0,4365.0,1424.0,182.0,509.0,1249.0,121.0,155.0,0.98,Chicago White Sox,U.S. Cellular Field,1768413.0,107.0,107.0,CHW,CHA,CHA
2013,NL,CHN,CHC,C,5,162,81.0,66,96,N,N,N,N,602.0,5498.0,1307.0,297.0,18.0,172.0,439.0,1230.0,63.0,32.0,67.0,30.0,689.0,643.0,4.0,3.0,6.0,39.0,4344.0,1332.0,160.0,540.0,1184.0,100.0,129.0,0.983,Chicago Cubs,Wrigley Field,2642682.0,104.0,105.0,CHC,CHN,CHN
2013,NL,CIN,CIN,C,3,162,80.0,90,72,N,Y,N,N,698.0,5499.0,1370.0,274.0,20.0,155.0,585.0,1245.0,67.0,35.0,76.0,46.0,589.0,554.0,3.38,5.0,17.0,43.0,4421.0,1294.0,170.0,435.0,1296.0,76.0,131.0,0.988,Cincinnati Reds,Great American Ball Park,2534369.0,103.0,102.0,CIN,CIN,CIN
2013,AL,CLE,CLE,C,2,162,81.0,92,70,N,Y,N,N,745.0,5465.0,1391.0,290.0,23.0,171.0,562.0,1283.0,117.0,36.0,51.0,56.0,662.0,611.0,3.82,3.0,16.0,38.0,4324.0,1359.0,147.0,554.0,1379.0,98.0,135.0,0.983,Cleveland Indians,Progressive Field,1572926.0,93.0,94.0,CLE,CLE,CLE
2013,NL,COL,COL,W,5,162,81.0,74,88,N,N,N,N,706.0,5599.0,1511.0,283.0,36.0,159.0,427.0,1204.0,112.0,32.0,26.0,35.0,760.0,708.0,4.44,1.0,5.0,35.0,4308.0,1545.0,136.0,517.0,1064.0,90.0,162.0,0.986,Colorado Rockies,Coors Field,2793828.0,117.0,118.0,COL,COL,COL
2013,AL,DET,DET,C,1,162,81.0,93,69,Y,N,N,N,796.0,5735.0,1625.0,292.0,23.0,176.0,531.0,1073.0,35.0,20.0,43.0,47.0,624.0,587.0,3.61,3.0,12.0,39.0,4388.0,1369.0,128.0,462.0,1428.0,76.0,136.0,0.987,Detroit Tigers,Comerica Park,3083397.0,106.0,105.0,DET,DET,DET
2013,AL,HOU,HOU,W,5,162,81.0,51,111,N,N,N,N,610.0,5457.0,1307.0,266.0,16.0,148.0,426.0,1535.0,110.0,61.0,52.0,38.0,848.0,766.0,4.79,2.0,5.0,32.0,4320.0,1530.0,191.0,616.0,1084.0,125.0,168.0,0.979,Houston Astros,Minute Maid Park,1651883.0,99.0,101.0,HOU,HOU,HOU
2013,AL,KCA,KCR,C,3,162,81.0,86,76,N,N,N,N,648.0,5549.0,1443.0,254.0,34.0,112.0,422.0,1048.0,153.0,32.0,42.0,42.0,601.0,555.0,3.45,5.0,12.0,52.0,4345.0,1366.0,155.0,469.0,1208.0,85.0,136.0,0.986,Kansas City Royals,Kauffman Stadium,1750754.0,103.0,103.0,KCR,KCA,KCA
2013,AL,LAA,ANA,W,3,162,81.0,78,84,N,N,N,N,733.0,5588.0,1476.0,270.0,39.0,164.0,523.0,1221.0,82.0,34.0,48.0,64.0,737.0,685.0,4.23,4.0,12.0,41.0,4373.0,1475.0,167.0,533.0,1200.0,112.0,135.0,0.981,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3019505.0,94.0,94.0,LAA,ANA,ANA
2013,NL,LAN,LAD,W,1,162,81.0,92,70,Y,N,N,N,649.0,5491.0,1447.0,281.0,17.0,138.0,476.0,1146.0,78.0,28.0,57.0,48.0,582.0,524.0,3.25,7.0,22.0,46.0,4351.0,1321.0,127.0,460.0,1292.0,109.0,160.0,0.982,Los Angeles Dodgers,Dodger Stadium,3743527.0,95.0,95.0,LAD,LAN,LAN
2013,NL,MIA,FLA,E,5,162,81.0,62,100,N,N,N,N,513.0,5449.0,1257.0,219.0,31.0,95.0,432.0,1232.0,78.0,29.0,56.0,26.0,646.0,602.0,3.71,2.0,13.0,36.0,4380.0,1376.0,121.0,526.0,1177.0,88.0,144.0,0.986,Miami Marlins,Marlins Park,1586322.0,102.0,103.0,MIA,FLO,MIA
2013,NL,MIL,MIL,C,4,162,81.0,74,88,N,N,N,N,640.0,5474.0,1381.0,238.0,43.0,157.0,407.0,1183.0,142.0,50.0,71.0,35.0,687.0,615.0,3.84,4.0,15.0,40.0,4328.0,1401.0,175.0,466.0,1125.0,114.0,153.0,0.981,Milwaukee Brewers,Miller Park,2531105.0,105.0,105.0,MIL,ML4,MIL
2013,AL,MIN,MIN,C,4,162,81.0,66,96,N,N,N,N,614.0,5564.0,1346.0,285.0,15.0,151.0,533.0,1430.0,52.0,33.0,52.0,32.0,788.0,733.0,4.55,1.0,7.0,40.0,4351.0,1591.0,168.0,458.0,985.0,81.0,178.0,0.987,Minnesota Twins,Target Field,2477644.0,99.0,101.0,MIN,MIN,MIN
2013,AL,NYA,NYY,E,4,162,81.0,85,77,N,N,N,N,650.0,5449.0,1321.0,247.0,24.0,144.0,466.0,1214.0,115.0,31.0,57.0,36.0,671.0,633.0,3.94,7.0,10.0,49.0,4342.0,1452.0,171.0,437.0,1233.0,69.0,139.0,0.988,New York Yankees,Yankee Stadium III,3279589.0,102.0,101.0,NYY,NYA,NYA
2013,NL,NYN,NYM,E,4,162,81.0,74,88,N,N,N,N,619.0,5559.0,1318.0,263.0,32.0,130.0,512.0,1384.0,114.0,35.0,51.0,32.0,684.0,618.0,3.77,4.0,10.0,40.0,4430.0,1442.0,152.0,458.0,1209.0,93.0,127.0,0.985,New York Mets,Citi Field,2135657.0,94.0,95.0,NYM,NYN,NYN
2013,AL,OAK,OAK,W,1,162,81.0,96,66,Y,N,N,N,767.0,5521.0,1403.0,301.0,25.0,186.0,573.0,1178.0,74.0,28.0,45.0,49.0,625.0,574.0,3.56,6.0,13.0,46.0,4356.0,1339.0,163.0,428.0,1183.0,97.0,112.0,0.983,Oakland Athletics,O.co Coliseum,1809302.0,95.0,93.0,OAK,OAK,OAK
2013,NL,PHI,PHI,E,4,162,81.0,73,89,N,N,N,N,610.0,5456.0,1355.0,255.0,32.0,140.0,417.0,1205.0,73.0,29.0,53.0,31.0,749.0,689.0,4.32,6.0,3.0,32.0,4309.0,1465.0,152.0,506.0,1199.0,97.0,141.0,0.984,Philadelphia Phillies,Citizens Bank Park,3012403.0,101.0,102.0,PHI,PHI,PHI
2013,NL,PIT,PIT,C,2,162,81.0,94,68,N,Y,N,N,634.0,5486.0,1346.0,273.0,35.0,161.0,469.0,1330.0,94.0,42.0,88.0,29.0,577.0,533.0,3.26,3.0,16.0,55.0,4412.0,1299.0,101.0,515.0,1261.0,106.0,154.0,0.984,Pittsburgh Pirates,PNC Park,2256862.0,94.0,94.0,PIT,PIT,PIT
2013,NL,SDN,SDP,W,3,162,81.0,76,86,N,N,N,N,618.0,5517.0,1349.0,246.0,26.0,146.0,467.0,1309.0,118.0,34.0,52.0,34.0,700.0,643.0,3.98,3.0,6.0,40.0,4365.0,1407.0,156.0,525.0,1171.0,83.0,140.0,0.986,San Diego Padres,Petco Park,2166691.0,91.0,91.0,SDP,SDN,SDN
2013,AL,SEA,SEA,W,4,162,81.0,71,91,N,N,N,N,624.0,5558.0,1318.0,249.0,17.0,188.0,529.0,1353.0,49.0,23.0,31.0,28.0,754.0,702.0,4.31,4.0,14.0,43.0,4395.0,1467.0,174.0,478.0,1297.0,88.0,149.0,0.986,Seattle Mariners,Safeco Field,1761546.0,92.0,92.0,SEA,SEA,SEA
2013,NL,SFN,SFG,W,4,162,82.0,76,86,N,N,N,N,629.0,5552.0,1446.0,280.0,35.0,107.0,469.0,1078.0,67.0,26.0,39.0,42.0,691.0,643.0,4.0,2.0,13.0,41.0,4342.0,1380.0,145.0,521.0,1256.0,107.0,128.0,0.982,San Francisco Giants,AT&T Park,3326796.0,90.0,89.0,SFG,SFN,SFN
2013,NL,SLN,STL,C,1,162,81.0,97,65,Y,N,Y,N,783.0,5557.0,1494.0,322.0,20.0,125.0,481.0,1110.0,45.0,22.0,64.0,44.0,596.0,555.0,3.42,7.0,15.0,44.0,4379.0,1366.0,112.0,451.0,1254.0,75.0,177.0,0.988,St. Louis Cardinals,Busch Stadium III,3369769.0,99.0,97.0,STL,SLN,SLN
2013,AL,TBA,TBD,E,2,163,81.0,92,71,N,Y,N,N,700.0,5538.0,1421.0,296.0,23.0,165.0,589.0,1171.0,73.0,38.0,36.0,55.0,646.0,608.0,3.74,9.0,17.0,42.0,4392.0,1315.0,153.0,482.0,1310.0,59.0,147.0,0.99,Tampa Bay Rays,Tropicana Field,1510300.0,96.0,95.0,TBR,TBA,TBA
2013,AL,TEX,TEX,W,2,163,82.0,91,72,N,N,N,N,730.0,5585.0,1465.0,262.0,23.0,176.0,462.0,1067.0,149.0,46.0,61.0,42.0,636.0,589.0,3.62,4.0,10.0,46.0,4390.0,1370.0,157.0,498.0,1309.0,86.0,146.0,0.986,Texas Rangers,Rangers Ballpark in Arlington,3178273.0,104.0,103.0,TEX,TEX,TEX
2013,AL,TOR,TOR,E,5,162,81.0,74,88,N,N,N,N,712.0,5537.0,1398.0,273.0,24.0,185.0,510.0,1123.0,112.0,41.0,38.0,38.0,756.0,685.0,4.25,4.0,11.0,39.0,4356.0,1451.0,195.0,500.0,1208.0,111.0,145.0,0.982,Toronto Blue Jays,Rogers Centre,2536562.0,102.0,102.0,TOR,TOR,TOR
2013,NL,WAS,WSN,E,2,162,81.0,86,76,N,N,N,N,656.0,5436.0,1365.0,259.0,27.0,161.0,464.0,1192.0,88.0,28.0,40.0,39.0,626.0,576.0,3.59,6.0,13.0,47.0,4337.0,1367.0,142.0,405.0,1236.0,107.0,146.0,0.982,Washington Nationals,Nationals Park,2652422.0,102.0,101.0,WSN,MON,WAS
2014,NL,ARI,ARI,W,5,162,81.0,64,98,N,N,N,N,615.0,5552.0,1379.0,259.0,47.0,118.0,398.0,1165.0,86.0,33.0,43.0,36.0,742.0,683.0,4.26,2.0,4.0,35.0,4333.0,1467.0,154.0,469.0,1278.0,101.0,147.0,0.983,Arizona Diamondbacks,Chase Field,2073730.0,102.0,102.0,ARI,ARI,ARI
2014,NL,ATL,ATL,E,2,162,81.0,79,83,N,N,N,N,573.0,5468.0,1316.0,240.0,22.0,123.0,472.0,1369.0,95.0,33.0,43.0,27.0,597.0,547.0,3.38,5.0,13.0,54.0,4365.0,1369.0,121.0,472.0,1301.0,85.0,143.0,0.986,Atlanta Braves,Turner Field,2354305.0,99.0,99.0,ATL,ATL,ATL
2014,AL,BAL,BAL,E,1,162,81.0,96,66,Y,N,N,N,705.0,5596.0,1434.0,264.0,16.0,211.0,401.0,1285.0,44.0,20.0,62.0,36.0,593.0,557.0,3.43,3.0,13.0,53.0,4384.0,1342.0,151.0,472.0,1174.0,87.0,156.0,0.986,Baltimore Orioles,Oriole Park at Camden Yards,2464473.0,100.0,100.0,BAL,BAL,BAL
2014,AL,BOS,BOS,E,5,162,81.0,71,91,N,N,N,N,634.0,5551.0,1355.0,282.0,20.0,123.0,535.0,1337.0,63.0,25.0,68.0,52.0,715.0,653.0,4.01,3.0,7.0,36.0,4397.0,1458.0,154.0,482.0,1213.0,92.0,155.0,0.985,Boston Red Sox,Fenway Park II,2956089.0,102.0,101.0,BOS,BOS,BOS
2014,AL,CHA,CHW,C,4,162,81.0,73,89,N,N,N,N,660.0,5543.0,1400.0,279.0,32.0,155.0,417.0,1362.0,85.0,36.0,60.0,38.0,758.0,687.0,4.29,3.0,6.0,36.0,4323.0,1468.0,140.0,557.0,1152.0,107.0,170.0,0.982,Chicago White Sox,U.S. Cellular Field,1650821.0,100.0,101.0,CHW,CHA,CHA
2014,NL,CHN,CHC,C,5,162,81.0,73,89,N,N,N,N,614.0,5508.0,1315.0,270.0,31.0,157.0,442.0,1477.0,65.0,40.0,54.0,41.0,707.0,636.0,3.91,1.0,11.0,37.0,4390.0,1398.0,115.0,504.0,1311.0,103.0,137.0,0.983,Chicago Cubs,Wrigley Field,2652113.0,103.0,104.0,CHC,CHN,CHN
2014,NL,CIN,CIN,C,4,162,81.0,76,86,N,N,N,N,595.0,5395.0,1282.0,254.0,20.0,131.0,415.0,1252.0,122.0,52.0,52.0,37.0,612.0,576.0,3.59,5.0,13.0,44.0,4338.0,1282.0,163.0,507.0,1290.0,72.0,120.0,0.988,Cincinnati Reds,Great American Ball Park,2476664.0,98.0,98.0,CIN,CIN,CIN
2014,AL,CLE,CLE,C,3,162,81.0,85,77,N,N,N,N,669.0,5575.0,1411.0,284.0,23.0,142.0,504.0,1189.0,104.0,27.0,42.0,49.0,653.0,581.0,3.56,6.0,15.0,40.0,4405.0,1398.0,135.0,464.0,1450.0,116.0,139.0,0.981,Cleveland Indians,Progressive Field,1437393.0,97.0,97.0,CLE,CLE,CLE
2014,NL,COL,COL,W,4,162,81.0,66,96,N,N,N,N,755.0,5612.0,1551.0,307.0,41.0,186.0,397.0,1281.0,85.0,48.0,48.0,48.0,818.0,770.0,4.84,1.0,4.0,24.0,4293.0,1528.0,173.0,531.0,1074.0,106.0,166.0,0.983,Colorado Rockies,Coors Field,2680329.0,115.0,116.0,COL,COL,COL
2014,AL,DET,DET,C,1,162,81.0,90,72,Y,N,N,N,757.0,5630.0,1557.0,325.0,26.0,155.0,443.0,1144.0,106.0,41.0,44.0,61.0,705.0,648.0,4.01,5.0,8.0,41.0,4362.0,1475.0,127.0,462.0,1244.0,101.0,153.0,0.983,Detroit Tigers,Comerica Park,2917209.0,105.0,104.0,DET,DET,DET
2014,AL,HOU,HOU,W,4,162,81.0,70,92,N,N,N,N,629.0,5447.0,1317.0,240.0,19.0,163.0,495.0,1442.0,122.0,37.0,55.0,36.0,723.0,657.0,4.11,7.0,3.0,31.0,4316.0,1437.0,139.0,484.0,1137.0,106.0,151.0,0.983,Houston Astros,Minute Maid Park,1751829.0,101.0,102.0,HOU,HOU,HOU
2014,AL,KCA,KCR,C,2,162,81.0,89,73,N,Y,Y,N,651.0,5545.0,1456.0,286.0,29.0,95.0,380.0,985.0,153.0,36.0,53.0,47.0,624.0,565.0,3.51,3.0,14.0,53.0,4352.0,1386.0,128.0,440.0,1168.0,104.0,122.0,0.983,Kansas City Royals,Kauffman Stadium,1956482.0,105.0,104.0,KCR,KCA,KCA
2014,AL,LAA,ANA,W,1,162,81.0,98,64,Y,N,N,N,773.0,5652.0,1464.0,304.0,31.0,155.0,492.0,1266.0,81.0,39.0,60.0,54.0,630.0,590.0,3.58,3.0,13.0,46.0,4448.0,1307.0,126.0,504.0,1342.0,83.0,127.0,0.986,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3095935.0,96.0,95.0,LAA,ANA,ANA
2014,NL,LAN,LAD,W,1,162,81.0,94,68,Y,N,N,N,718.0,5560.0,1476.0,302.0,38.0,134.0,519.0,1246.0,138.0,50.0,61.0,43.0,617.0,554.0,3.4,7.0,16.0,47.0,4394.0,1338.0,142.0,429.0,1373.0,107.0,145.0,0.983,Los Angeles Dodgers,Dodger Stadium,3782337.0,96.0,95.0,LAD,LAN,LAN
2014,NL,MIA,FLA,E,4,162,81.0,77,85,N,N,N,N,645.0,5538.0,1399.0,254.0,36.0,122.0,501.0,1419.0,58.0,21.0,35.0,39.0,674.0,613.0,3.78,3.0,16.0,42.0,4373.0,1481.0,114.0,458.0,1190.0,97.0,154.0,0.984,Miami Marlins,Marlins Park,1732283.0,103.0,104.0,MIA,FLO,MIA
2014,NL,MIL,MIL,C,3,162,81.0,82,80,N,N,N,N,650.0,5462.0,1366.0,297.0,28.0,150.0,423.0,1197.0,102.0,43.0,73.0,37.0,657.0,594.0,3.67,3.0,9.0,45.0,4373.0,1386.0,167.0,431.0,1246.0,99.0,130.0,0.984,Milwaukee Brewers,Miller Park,2797384.0,102.0,103.0,MIL,ML4,MIL
2014,AL,MIN,MIN,C,5,162,81.0,70,92,N,N,N,N,715.0,5567.0,1412.0,316.0,27.0,128.0,544.0,1329.0,99.0,36.0,53.0,44.0,777.0,728.0,4.57,2.0,7.0,38.0,4305.0,1588.0,147.0,408.0,1031.0,97.0,136.0,0.984,Minnesota Twins,Target Field,2250606.0,102.0,103.0,MIN,MIN,MIN
2014,AL,NYA,NYY,E,2,162,81.0,84,78,N,N,N,N,633.0,5497.0,1349.0,247.0,26.0,147.0,452.0,1133.0,112.0,26.0,56.0,47.0,664.0,605.0,3.75,5.0,10.0,48.0,4359.0,1392.0,164.0,398.0,1370.0,92.0,107.0,0.984,New York Yankees,Yankee Stadium III,3401624.0,100.0,101.0,NYY,NYA,NYA
2014,NL,NYN,NYM,E,3,162,81.0,79,83,N,N,N,N,629.0,5472.0,1306.0,275.0,19.0,125.0,516.0,1264.0,101.0,34.0,54.0,44.0,618.0,568.0,3.49,1.0,11.0,42.0,4391.0,1370.0,141.0,509.0,1303.0,104.0,158.0,0.983,New York Mets,Citi Field,2148808.0,94.0,95.0,NYM,NYN,NYN
2014,AL,OAK,OAK,W,2,162,81.0,88,74,N,Y,N,N,729.0,5545.0,1354.0,253.0,33.0,146.0,586.0,1104.0,83.0,20.0,49.0,43.0,572.0,524.0,3.22,7.0,13.0,31.0,4390.0,1269.0,147.0,406.0,1244.0,111.0,150.0,0.982,Oakland Athletics,O.co Coliseum,2003628.0,99.0,97.0,OAK,OAK,OAK
2014,NL,PHI,PHI,E,5,162,81.0,73,89,N,N,N,N,619.0,5603.0,1356.0,251.0,27.0,125.0,443.0,1306.0,109.0,26.0,55.0,37.0,687.0,619.0,3.79,2.0,12.0,40.0,4405.0,1396.0,134.0,521.0,1255.0,83.0,133.0,0.987,Philadelphia Phillies,Citizens Bank Park,2423852.0,100.0,101.0,PHI,PHI,PHI
2014,NL,PIT,PIT,C,2,162,81.0,88,74,N,Y,N,N,682.0,5536.0,1436.0,275.0,30.0,156.0,520.0,1244.0,104.0,47.0,78.0,35.0,631.0,562.0,3.47,2.0,7.0,48.0,4369.0,1341.0,128.0,499.0,1228.0,109.0,148.0,0.983,Pittsburgh Pirates,PNC Park,2442564.0,98.0,97.0,PIT,PIT,PIT
2014,NL,SDN,SDP,W,3,162,81.0,77,85,N,N,N,N,535.0,5294.0,1199.0,224.0,30.0,109.0,468.0,1294.0,91.0,34.0,41.0,45.0,577.0,523.0,3.27,4.0,10.0,41.0,4316.0,1300.0,117.0,462.0,1284.0,101.0,124.0,0.983,San Diego Padres,Petco Park,2195373.0,91.0,91.0,SDP,SDN,SDN
2014,AL,SEA,SEA,W,3,162,81.0,87,75,N,N,N,N,634.0,5450.0,1328.0,247.0,32.0,136.0,396.0,1232.0,96.0,42.0,60.0,34.0,554.0,512.0,3.17,2.0,9.0,51.0,4356.0,1240.0,137.0,463.0,1317.0,82.0,139.0,0.986,Seattle Mariners,Safeco Field,2064334.0,95.0,95.0,SEA,SEA,SEA
2014,NL,SFN,SFG,W,2,162,81.0,88,74,N,Y,Y,Y,665.0,5523.0,1407.0,257.0,42.0,132.0,427.0,1245.0,56.0,27.0,43.0,49.0,614.0,564.0,3.5,8.0,12.0,46.0,4347.0,1305.0,133.0,389.0,1211.0,100.0,155.0,0.984,San Francisco Giants,AT&T Park,3368697.0,95.0,95.0,SFG,SFN,SFN
2014,NL,SLN,STL,C,1,162,81.0,90,72,Y,N,N,N,619.0,5426.0,1371.0,275.0,21.0,105.0,471.0,1133.0,57.0,32.0,86.0,39.0,603.0,564.0,3.5,8.0,23.0,55.0,4346.0,1321.0,123.0,470.0,1221.0,88.0,145.0,0.985,St. Louis Cardinals,Busch Stadium III,3540649.0,101.0,100.0,STL,SLN,SLN
2014,AL,TBA,TBD,E,4,162,81.0,77,85,N,N,N,N,612.0,5516.0,1361.0,263.0,24.0,117.0,527.0,1124.0,63.0,27.0,66.0,53.0,625.0,579.0,3.56,3.0,22.0,37.0,4391.0,1292.0,145.0,482.0,1437.0,88.0,96.0,0.985,Tampa Bay Rays,Tropicana Field,1446464.0,97.0,97.0,TBR,TBA,TBA
2014,AL,TEX,TEX,W,5,162,81.0,67,95,N,N,N,N,637.0,5460.0,1400.0,260.0,28.0,111.0,417.0,1162.0,105.0,59.0,61.0,45.0,773.0,711.0,4.49,6.0,17.0,33.0,4279.0,1510.0,160.0,505.0,1110.0,106.0,155.0,0.982,Texas Rangers,Globe Life Park in Arlington,2718733.0,101.0,101.0,TEX,TEX,TEX
2014,AL,TOR,TOR,E,3,162,81.0,83,79,N,N,N,N,723.0,5549.0,1435.0,282.0,24.0,177.0,502.0,1151.0,78.0,21.0,41.0,40.0,686.0,642.0,4.0,3.0,16.0,45.0,4329.0,1400.0,151.0,490.0,1199.0,87.0,130.0,0.985,Toronto Blue Jays,Rogers Centre,2375525.0,102.0,102.0,TOR,TOR,TOR
2014,NL,WAS,WSN,E,1,162,81.0,96,66,Y,N,N,N,686.0,5542.0,1403.0,265.0,27.0,152.0,517.0,1304.0,101.0,23.0,56.0,41.0,555.0,495.0,3.03,5.0,19.0,45.0,4412.0,1351.0,110.0,352.0,1288.0,100.0,139.0,0.984,Washington Nationals,Nationals Park,2579389.0,104.0,102.0,WSN,MON,WAS
