playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
santada01,2018,1,ATL,NL,LF,6,4.0,124,10.0,0.0,0.0,0.0,,,,,
santada01,2018,1,ATL,NL,RF,1,0.0,9,0.0,0.0,0.0,0.0,,,,,
santada01,2019,1,TEX,AL,CF,27,22.0,575,54.0,1.0,2.0,0.0,,,,,
santada01,2019,1,TEX,AL,LF,16,8.0,249,13.0,1.0,1.0,0.0,,,,,
santada01,2019,1,TEX,AL,RF,15,10.0,300,25.0,0.0,0.0,0.0,,,,,
santada01,2020,1,TEX,AL,CF,4,4.0,105,14.0,0.0,0.0,0.0,,,,,
santada01,2020,1,TEX,AL,LF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
santada01,2021,1,BOS,AL,CF,13,12.0,312,28.0,0.0,0.0,0.0,,,,,
santada01,2021,1,BOS,AL,LF,7,4.0,128,5.0,1.0,0.0,0.0,,,,,
santado01,2014,1,HOU,AL,LF,3,3.0,81,4.0,1.0,0.0,0.0,,,,,
santado01,2014,1,HOU,AL,RF,2,2.0,48,2.0,0.0,0.0,0.0,,,,,
santado01,2015,1,HOU,AL,CF,1,0.0,9,2.0,0.0,0.0,0.0,,,,,
santado01,2015,1,HOU,AL,LF,3,2.0,66,1.0,0.0,0.0,0.0,,,,,
santado01,2015,1,HOU,AL,RF,9,8.0,224,15.0,0.0,0.0,0.0,,,,,
santado01,2015,2,MIL,NL,CF,23,21.0,476,35.0,0.0,1.0,0.0,,,,,
santado01,2015,2,MIL,NL,LF,11,0.0,85,4.0,0.0,0.0,0.0,,,,,
santado01,2015,2,MIL,NL,RF,16,13.0,335,21.0,1.0,2.0,0.0,,,,,
santado01,2016,1,MIL,NL,CF,3,2.0,63,1.0,0.0,0.0,0.0,,,,,
santado01,2016,1,MIL,NL,LF,4,3.0,81,1.0,0.0,0.0,0.0,,,,,
santado01,2016,1,MIL,NL,RF,62,57.0,1541,104.0,2.0,2.0,0.0,,,,,
santado01,2017,1,MIL,NL,RF,144,139.0,3634,224.0,4.0,5.0,1.0,,,,,
santado01,2018,1,MIL,NL,RF,55,48.0,1300,82.0,1.0,1.0,0.0,,,,,
santado01,2019,1,SEA,AL,LF,59,57.0,1531,101.0,2.0,9.0,0.0,,,,,
santado01,2019,1,SEA,AL,RF,42,41.0,1066,83.0,2.0,3.0,1.0,,,,,
santado01,2020,1,CLE,AL,LF,9,7.0,147,11.0,0.0,0.0,0.0,,,,,
santado01,2020,1,CLE,AL,RF,16,16.0,372,24.0,1.0,0.0,0.0,,,,,
santafp01,2000,1,LAN,NL,CF,27,22.0,561,48.0,0.0,1.0,0.0,,,,,
santafp01,2000,1,LAN,NL,LF,26,1.0,170,9.0,0.0,0.0,0.0,,,,,
santafp01,2000,1,LAN,NL,RF,1,0.0,9,2.0,0.0,0.0,0.0,,,,,
santafp01,2001,1,OAK,AL,CF,5,4.0,132,10.0,0.0,0.0,0.0,,,,,
santafp01,2001,1,OAK,AL,RF,1,0.0,6,0.0,0.0,0.0,0.0,,,,,
santira01,2014,1,CIN,NL,LF,1,0.0,4,0.0,0.0,0.0,0.0,,,,,
santofr01,2003,1,SFN,NL,RF,3,1.0,40,3.0,0.0,0.0,0.0,,,,,
sappeda01,2011,1,CIN,NL,CF,4,2.0,60,7.0,0.0,0.0,0.0,,,,,
sappeda01,2011,1,CIN,NL,LF,31,20.0,584,44.0,2.0,0.0,1.0,,,,,
sappeda01,2012,1,CHN,NL,LF,4,0.0,21,0.0,0.0,0.0,0.0,,,,,
sappeda01,2012,1,CHN,NL,RF,20,16.0,430,37.0,2.0,0.0,1.0,,,,,
sappeda01,2013,1,CHN,NL,CF,13,10.0,255,17.0,0.0,0.0,0.0,,,,,
sappeda01,2013,1,CHN,NL,LF,2,0.0,12,2.0,0.0,0.0,0.0,,,,,
sappeda01,2013,1,CHN,NL,RF,7,5.0,135,11.0,0.0,1.0,0.0,,,,,
sardibr01,2007,1,NYA,AL,LF,1,1.0,27,3.0,0.0,1.0,0.0,,,,,
sardibr01,2007,1,NYA,AL,RF,4,1.0,38,3.0,0.0,0.0,0.0,,,,,
sardilu01,2016,1,SEA,AL,LF,1,1.0,27,0.0,0.0,0.0,0.0,,,,,
saturlu01,2000,1,SLN,NL,CF,5,1.0,34,2.0,0.0,0.0,0.0,,,,,
saturlu01,2000,1,SLN,NL,RF,4,0.0,27,1.0,0.0,0.0,0.0,,,,,
saturlu01,2001,1,SLN,NL,CF,3,0.0,12,0.0,0.0,0.0,0.0,,,,,
saturlu01,2001,1,SLN,NL,LF,3,0.0,9,1.0,0.0,0.0,0.0,,,,,
saturlu01,2001,1,SLN,NL,RF,3,0.0,12,1.0,0.0,0.0,0.0,,,,,
saundmi01,2009,1,SEA,AL,LF,39,34.0,937,89.0,0.0,1.0,0.0,,,,,
saundmi01,2010,1,SEA,AL,CF,14,11.0,324,32.0,0.0,0.0,0.0,,,,,
saundmi01,2010,1,SEA,AL,LF,77,74.0,1943,165.0,8.0,4.0,4.0,,,,,
saundmi01,2011,1,SEA,AL,CF,46,42.0,1129,118.0,1.0,0.0,0.0,,,,,
saundmi01,2011,1,SEA,AL,LF,12,5.0,201,21.0,0.0,0.0,0.0,,,,,
saundmi01,2012,1,SEA,AL,CF,113,107.0,2922,268.0,3.0,4.0,1.0,,,,,
saundmi01,2012,1,SEA,AL,LF,22,22.0,550,41.0,1.0,0.0,0.0,,,,,
saundmi01,2012,1,SEA,AL,RF,5,4.0,93,6.0,0.0,0.0,0.0,,,,,
saundmi01,2013,1,SEA,AL,CF,78,69.0,1883,173.0,4.0,1.0,2.0,,,,,
saundmi01,2013,1,SEA,AL,LF,24,12.0,372,22.0,2.0,0.0,0.0,,,,,
saundmi01,2013,1,SEA,AL,RF,34,28.0,740,60.0,1.0,0.0,0.0,,,,,
saundmi01,2014,1,SEA,AL,CF,12,9.0,225,23.0,0.0,0.0,0.0,,,,,
saundmi01,2014,1,SEA,AL,LF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
saundmi01,2014,1,SEA,AL,RF,68,52.0,1442,104.0,1.0,0.0,0.0,,,,,
saundmi01,2015,1,TOR,AL,LF,3,3.0,78,7.0,0.0,0.0,0.0,,,,,
saundmi01,2015,1,TOR,AL,RF,6,6.0,148,5.0,3.0,0.0,0.0,,,,,
saundmi01,2016,1,TOR,AL,CF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
saundmi01,2016,1,TOR,AL,LF,106,100.0,2654,153.0,5.0,2.0,0.0,,,,,
saundmi01,2016,1,TOR,AL,RF,22,22.0,517,35.0,0.0,0.0,0.0,,,,,
saundmi01,2017,1,PHI,NL,RF,52,49.0,1273,91.0,4.0,1.0,0.0,,,,,
saundmi01,2017,2,TOR,AL,LF,4,2.0,47,4.0,1.0,0.0,1.0,,,,,
saundmi01,2017,2,TOR,AL,RF,2,1.0,33,2.0,0.0,0.0,0.0,,,,,
scalebo01,2009,1,CHN,NL,LF,17,14.0,340,32.0,0.0,0.0,0.0,,,,,
scalebo01,2009,1,CHN,NL,RF,4,1.0,54,3.0,0.0,0.0,0.0,,,,,
schafjo02,2009,1,ATL,NL,CF,50,49.0,1296,127.0,4.0,0.0,1.0,,,,,
schafjo02,2011,1,ATL,NL,CF,51,47.0,1320,125.0,1.0,2.0,1.0,,,,,
schafjo02,2011,2,HOU,NL,CF,28,25.0,696,66.0,0.0,0.0,0.0,,,,,
schafjo02,2012,1,HOU,NL,CF,87,82.0,2078,178.0,4.0,2.0,1.0,,,,,
schafjo02,2013,1,ATL,NL,CF,30,23.0,645,60.0,2.0,0.0,0.0,,,,,
schafjo02,2013,1,ATL,NL,LF,15,8.0,224,12.0,0.0,0.0,0.0,,,,,
schafjo02,2013,1,ATL,NL,RF,29,20.0,612,54.0,3.0,1.0,1.0,,,,,
schafjo02,2014,1,ATL,NL,CF,11,10.0,269,30.0,0.0,0.0,0.0,,,,,
schafjo02,2014,1,ATL,NL,LF,15,2.0,151,8.0,0.0,0.0,0.0,,,,,
schafjo02,2014,1,ATL,NL,RF,5,1.0,66,4.0,0.0,0.0,0.0,,,,,
schafjo02,2014,2,MIN,AL,CF,9,8.0,207,22.0,0.0,1.0,0.0,,,,,
schafjo02,2014,2,MIN,AL,LF,34,29.0,787,59.0,2.0,1.0,0.0,,,,,
schafjo02,2014,2,MIN,AL,RF,1,1.0,24,2.0,0.0,0.0,0.0,,,,,
schafjo02,2015,1,MIN,AL,CF,26,20.0,546,55.0,1.0,1.0,0.0,,,,,
schafjo02,2015,1,MIN,AL,LF,1,0.0,15,0.0,0.0,0.0,0.0,,,,,
schaflo01,2011,1,MIL,NL,CF,1,0.0,6,0.0,0.0,0.0,0.0,,,,,
schaflo01,2011,1,MIL,NL,RF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
schaflo01,2012,1,MIL,NL,CF,5,3.0,90,11.0,0.0,0.0,0.0,,,,,
schaflo01,2012,1,MIL,NL,LF,2,0.0,17,3.0,0.0,0.0,0.0,,,,,
schaflo01,2012,1,MIL,NL,RF,2,0.0,9,3.0,0.0,0.0,0.0,,,,,
schaflo01,2013,1,MIL,NL,CF,28,18.0,575,56.0,1.0,0.0,1.0,,,,,
schaflo01,2013,1,MIL,NL,LF,56,39.0,1122,96.0,3.0,0.0,1.0,,,,,
schaflo01,2013,1,MIL,NL,RF,13,11.0,292,22.0,0.0,0.0,0.0,,,,,
schaflo01,2014,1,MIL,NL,CF,14,9.0,252,16.0,1.0,0.0,1.0,,,,,
schaflo01,2014,1,MIL,NL,LF,17,10.0,283,19.0,1.0,0.0,0.0,,,,,
schaflo01,2014,1,MIL,NL,RF,17,10.0,322,19.0,2.0,1.0,1.0,,,,,
schaflo01,2015,1,MIL,NL,CF,49,25.0,801,70.0,1.0,2.0,0.0,,,,,
schaflo01,2015,1,MIL,NL,LF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
schaflo01,2016,1,MIN,AL,CF,3,3.0,66,8.0,1.0,0.0,0.0,,,,,
schaflo01,2016,1,MIN,AL,LF,12,10.0,280,17.0,0.0,0.0,0.0,,,,,
schaflo01,2016,1,MIN,AL,RF,8,6.0,156,13.0,1.0,0.0,0.0,,,,,
schebsc01,2015,1,LAN,NL,LF,7,3.0,117,10.0,0.0,0.0,0.0,,,,,
schebsc01,2015,1,LAN,NL,RF,6,2.0,87,8.0,0.0,0.0,0.0,,,,,
schebsc01,2016,1,CIN,NL,CF,18,17.0,399,30.0,1.0,1.0,0.0,,,,,
schebsc01,2016,1,CIN,NL,LF,13,9.0,257,17.0,0.0,1.0,0.0,,,,,
schebsc01,2016,1,CIN,NL,RF,41,39.0,1008,89.0,4.0,1.0,0.0,,,,,
schebsc01,2017,1,CIN,NL,CF,15,13.0,353,37.0,0.0,0.0,0.0,,,,,
schebsc01,2017,1,CIN,NL,RF,120,115.0,2960,188.0,7.0,5.0,2.0,,,,,
schebsc01,2018,1,CIN,NL,CF,16,14.0,323,37.0,0.0,0.0,0.0,,,,,
schebsc01,2018,1,CIN,NL,LF,6,6.0,159,12.0,0.0,0.0,0.0,,,,,
schebsc01,2018,1,CIN,NL,RF,86,73.0,1964,141.0,1.0,6.0,0.0,,,,,
schebsc01,2019,1,CIN,NL,CF,24,22.0,580,54.0,0.0,1.0,0.0,,,,,
schebsc01,2019,1,CIN,NL,LF,3,0.0,13,2.0,0.0,0.0,0.0,,,,,
schebsc01,2019,1,CIN,NL,RF,1,0.0,6,1.0,0.0,0.0,0.0,,,,,
schebsc01,2020,1,ATL,NL,RF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
schebsc01,2021,1,LAA,AL,CF,4,3.0,92,10.0,0.0,0.0,0.0,,,,,
schebsc01,2021,1,LAA,AL,LF,3,2.0,51,3.0,0.0,0.0,0.0,,,,,
schebsc01,2021,1,LAA,AL,RF,4,3.0,84,8.0,0.0,0.0,0.0,,,,,
schiena01,2007,1,SFN,NL,RF,30,24.0,688,48.0,0.0,1.0,0.0,,,,,
schiena01,2008,1,SFN,NL,RF,19,18.0,485,40.0,1.0,0.0,0.0,,,,,
schiena01,2009,1,SFN,NL,RF,86,61.0,1793,135.0,10.0,2.0,2.0,,,,,
schiena01,2010,1,SFN,NL,RF,109,41.0,1627,118.0,7.0,1.0,1.0,,,,,
schiena01,2011,1,SFN,NL,LF,8,7.0,183,15.0,1.0,1.0,1.0,,,,,
schiena01,2011,1,SFN,NL,RF,96,70.0,2111,142.0,8.0,2.0,3.0,,,,,
schiena01,2012,1,SFN,NL,RF,52,37.0,1101,79.0,0.0,1.0,0.0,,,,,
schiena01,2012,2,PHI,NL,CF,7,5.0,132,9.0,0.0,0.0,0.0,,,,,
schiena01,2012,2,PHI,NL,RF,28,10.0,367,21.0,0.0,0.0,0.0,,,,,
schiena01,2013,1,CHN,NL,RF,126,117.0,3123,242.0,5.0,3.0,1.0,,,,,
schiena01,2014,1,CHN,NL,RF,81,75.0,2065,152.0,9.0,0.0,3.0,,,,,
schiena01,2014,2,WAS,NL,CF,2,1.0,30,0.0,0.0,0.0,0.0,,,,,
schiena01,2014,2,WAS,NL,LF,4,0.0,36,2.0,0.0,0.0,0.0,,,,,
schiena01,2014,2,WAS,NL,RF,6,5.0,135,6.0,0.0,0.0,0.0,,,,,
schimry01,2016,1,SDN,NL,LF,1,1.0,24,2.0,0.0,0.0,0.0,,,,,
schimry01,2018,1,LAA,AL,LF,1,1.0,9,0.0,0.0,0.0,0.0,,,,,
schimry01,2018,1,LAA,AL,RF,1,0.0,9,0.0,0.0,0.0,0.0,,,,,
schnebr01,2002,1,MON,NL,LF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
schnebr01,2002,1,MON,NL,RF,1,0.0,9,0.0,0.0,0.0,0.0,,,,,
schneda03,2023,1,TOR,AL,LF,3,2.0,45,3.0,0.0,0.0,0.0,,,,,
schneda03,2024,1,TOR,AL,LF,93,73.0,1904,155.0,3.0,2.0,0.0,,,,,
schneda03,2025,1,TOR,AL,LF,59,44.0,1041,85.0,1.0,2.0,0.0,,,,,
schneda04,2024,1,CLE,AL,CF,16,14.0,324,31.0,0.0,0.0,0.0,,,,,
schneda04,2024,1,CLE,AL,LF,6,2.0,69,10.0,1.0,0.0,0.0,,,,,
schneda04,2024,1,CLE,AL,RF,14,9.0,219,21.0,1.0,0.0,1.0,,,,,
schneda04,2025,1,CLE,AL,CF,24,19.0,403,44.0,2.0,0.0,0.0,,,,,
schneda04,2025,1,CLE,AL,LF,5,3.0,90,7.0,0.0,0.0,0.0,,,,,
schneda04,2025,1,CLE,AL,RF,15,6.0,177,16.0,0.0,0.0,0.0,,,,,
schroma01,2021,1,CIN,NL,LF,23,18.0,448,31.0,0.0,2.0,0.0,,,,,
schroma01,2021,1,CIN,NL,RF,1,1.0,21,2.0,0.0,0.0,0.0,,,,,
schroma01,2022,1,CIN,NL,LF,2,1.0,27,3.0,0.0,0.0,0.0,,,,,
schroma01,2022,1,CIN,NL,RF,3,1.0,33,5.0,0.0,0.0,0.0,,,,,
schuema01,2024,1,OAK,AL,CF,2,1.0,21,1.0,0.0,0.0,0.0,,,,,
schuema01,2024,1,OAK,AL,LF,7,3.0,93,3.0,0.0,0.0,0.0,,,,,
schuema01,2024,1,OAK,AL,RF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
schuema01,2025,1,ATH,AL,CF,4,1.0,33,3.0,0.0,0.0,0.0,,,,,
schuema01,2025,1,ATH,AL,LF,7,4.0,111,3.0,0.0,0.0,0.0,,,,,
schuema01,2025,1,ATH,AL,RF,2,0.0,6,0.0,0.0,0.0,0.0,,,,,
schumsk01,2005,1,SLN,NL,CF,4,1.0,37,4.0,0.0,0.0,0.0,,,,,
schumsk01,2005,1,SLN,NL,LF,14,0.0,67,6.0,0.0,0.0,0.0,,,,,
schumsk01,2005,1,SLN,NL,RF,7,0.0,34,3.0,0.0,0.0,0.0,,,,,
schumsk01,2006,1,SLN,NL,CF,5,3.0,75,10.0,0.0,0.0,0.0,,,,,
schumsk01,2006,1,SLN,NL,LF,13,5.0,189,13.0,0.0,0.0,0.0,,,,,
schumsk01,2006,1,SLN,NL,RF,9,2.0,78,4.0,0.0,0.0,0.0,,,,,
schumsk01,2007,1,SLN,NL,CF,15,5.0,193,20.0,1.0,0.0,0.0,,,,,
schumsk01,2007,1,SLN,NL,LF,23,10.0,368,20.0,0.0,1.0,0.0,,,,,
schumsk01,2007,1,SLN,NL,RF,26,12.0,346,24.0,0.0,1.0,0.0,,,,,
schumsk01,2008,1,SLN,NL,CF,79,59.0,1658,136.0,5.0,1.0,2.0,,,,,
schumsk01,2008,1,SLN,NL,LF,56,31.0,1015,85.0,4.0,1.0,0.0,,,,,
schumsk01,2008,1,SLN,NL,RF,33,30.0,748,64.0,1.0,1.0,1.0,,,,,
schumsk01,2009,1,SLN,NL,CF,6,3.0,71,8.0,0.0,0.0,0.0,,,,,
schumsk01,2009,1,SLN,NL,LF,39,1.0,247,16.0,0.0,1.0,0.0,,,,,
schumsk01,2009,1,SLN,NL,RF,11,0.0,76,5.0,0.0,0.0,0.0,,,,,
schumsk01,2010,1,SLN,NL,CF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
schumsk01,2010,1,SLN,NL,LF,4,0.0,18,2.0,0.0,0.0,0.0,,,,,
schumsk01,2010,1,SLN,NL,RF,12,3.0,117,16.0,4.0,0.0,1.0,,,,,
schumsk01,2011,1,SLN,NL,CF,5,1.0,39,2.0,0.0,0.0,0.0,,,,,
schumsk01,2011,1,SLN,NL,LF,6,1.0,48,1.0,0.0,0.0,0.0,,,,,
schumsk01,2011,1,SLN,NL,RF,31,3.0,237,19.0,1.0,1.0,0.0,,,,,
schumsk01,2012,1,SLN,NL,CF,15,14.0,294,27.0,1.0,0.0,0.0,,,,,
schumsk01,2012,1,SLN,NL,LF,1,0.0,3,1.0,0.0,0.0,0.0,,,,,
schumsk01,2012,1,SLN,NL,RF,10,3.0,110,8.0,0.0,0.0,0.0,,,,,
schumsk01,2013,1,LAN,NL,CF,29,17.0,501,39.0,1.0,2.0,1.0,,,,,
schumsk01,2013,1,LAN,NL,LF,35,14.0,472,24.0,0.0,0.0,0.0,,,,,
schumsk01,2013,1,LAN,NL,RF,18,8.0,263,17.0,0.0,0.0,0.0,,,,,
schumsk01,2014,1,CIN,NL,CF,8,7.0,189,10.0,0.0,0.0,0.0,,,,,
schumsk01,2014,1,CIN,NL,LF,33,26.0,707,38.0,0.0,0.0,0.0,,,,,
schumsk01,2014,1,CIN,NL,RF,13,13.0,359,23.0,3.0,1.0,1.0,,,,,
schumsk01,2015,1,CIN,NL,CF,2,1.0,36,2.0,0.0,0.0,0.0,,,,,
schumsk01,2015,1,CIN,NL,LF,40,32.0,849,61.0,3.0,4.0,1.0,,,,,
schumsk01,2015,1,CIN,NL,RF,4,2.0,51,2.0,0.0,0.0,0.0,,,,,
schwaky01,2015,1,CHN,NL,LF,41,36.0,887,42.0,1.0,1.0,0.0,,,,,
schwaky01,2015,1,CHN,NL,RF,4,2.0,42,3.0,0.0,0.0,0.0,,,,,
schwaky01,2016,1,CHN,NL,LF,2,2.0,23,1.0,0.0,0.0,0.0,,,,,
schwaky01,2017,1,CHN,NL,LF,110,101.0,2463,141.0,7.0,5.0,1.0,,,,,
schwaky01,2018,1,CHN,NL,LF,120,115.0,2831,174.0,11.0,1.0,0.0,,,,,
schwaky01,2019,1,CHN,NL,LF,140,137.0,3470,214.0,7.0,6.0,0.0,,,,,
schwaky01,2020,1,CHN,NL,LF,48,48.0,1090,70.0,3.0,0.0,0.0,,,,,
schwaky01,2021,1,WAS,NL,LF,72,72.0,1801,127.0,3.0,3.0,1.0,,,,,
schwaky01,2021,2,BOS,AL,LF,15,14.0,371,23.0,1.0,0.0,2.0,,,,,
schwaky01,2022,1,PHI,NL,LF,139,138.0,3501,182.0,3.0,1.0,0.0,,,,,
schwaky01,2023,1,PHI,NL,LF,103,103.0,2617,166.0,2.0,5.0,0.0,,,,,
schwaky01,2024,1,PHI,NL,LF,5,5.0,123,10.0,0.0,0.0,0.0,,,,,
schwaky01,2025,1,PHI,NL,LF,8,8.0,198,16.0,0.0,1.0,0.0,,,,,
scottlu01,2005,1,HOU,NL,CF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
scottlu01,2005,1,HOU,NL,LF,21,18.0,454,22.0,2.0,1.0,0.0,,,,,
scottlu01,2005,1,HOU,NL,RF,4,2.0,54,2.0,0.0,0.0,0.0,,,,,
scottlu01,2006,1,HOU,NL,CF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
scottlu01,2006,1,HOU,NL,LF,50,48.0,1251,81.0,1.0,0.0,1.0,,,,,
scottlu01,2006,1,HOU,NL,RF,13,8.0,235,15.0,0.0,0.0,0.0,,,,,
scottlu01,2007,1,HOU,NL,CF,3,1.0,32,4.0,0.0,0.0,0.0,,,,,
scottlu01,2007,1,HOU,NL,LF,5,1.0,54,4.0,0.0,0.0,0.0,,,,,
scottlu01,2007,1,HOU,NL,RF,101,90.0,2451,196.0,8.0,3.0,2.0,,,,,
scottlu01,2008,1,BAL,AL,LF,106,100.0,2521,200.0,3.0,2.0,1.0,,,,,
scottlu01,2009,1,BAL,AL,LF,26,24.0,597,53.0,0.0,0.0,0.0,,,,,
scottlu01,2010,1,BAL,AL,LF,14,13.0,309,22.0,0.0,0.0,0.0,,,,,
scottlu01,2011,1,BAL,AL,LF,45,43.0,992,82.0,0.0,1.0,0.0,,,,,
scottlu01,2013,1,TBA,AL,LF,6,2.0,63,5.0,0.0,1.0,0.0,,,,,
scottvi01,2024,1,SLN,NL,CF,46,40.0,1086,93.0,0.0,2.0,0.0,,,,,
scottvi01,2024,1,SLN,NL,LF,2,0.0,12,1.0,0.0,0.0,0.0,,,,,
scottvi01,2024,1,SLN,NL,RF,5,0.0,30,1.0,0.0,0.0,0.0,,,,,
scottvi01,2025,1,SLN,NL,CF,136,124.0,3263,325.0,4.0,6.0,3.0,,,,,
scottvi01,2025,1,SLN,NL,LF,4,2.0,63,5.0,0.0,0.0,0.0,,,,,
scottvi01,2025,1,SLN,NL,RF,7,0.0,28,3.0,0.0,0.0,0.0,,,,,
scrugxa01,2016,1,MIA,NL,LF,2,1.0,33,2.0,0.0,0.0,0.0,,,,,
scutama01,2002,1,NYN,NL,LF,1,0.0,9,0.0,0.0,0.0,0.0,,,,,
scutama01,2005,1,OAK,AL,LF,2,1.0,48,5.0,0.0,0.0,0.0,,,,,
scutama01,2006,1,OAK,AL,LF,2,0.0,18,1.0,0.0,0.0,0.0,,,,,
scutama01,2007,1,OAK,AL,LF,6,1.0,58,2.0,0.0,0.0,0.0,,,,,
scutama01,2007,1,OAK,AL,RF,4,1.0,78,8.0,0.0,0.0,0.0,,,,,
scutama01,2008,1,TOR,AL,LF,3,3.0,75,4.0,1.0,0.0,0.0,,,,,
seabosc01,2005,1,SLN,NL,LF,2,2.0,33,5.0,0.0,0.0,0.0,,,,,
seabosc01,2005,1,SLN,NL,RF,2,2.0,42,1.0,0.0,0.0,0.0,,,,,
sefcike01,2000,1,PHI,NL,CF,20,14.0,412,49.0,0.0,0.0,0.0,,,,,
sefcike01,2000,1,PHI,NL,LF,25,2.0,144,12.0,0.0,0.0,0.0,,,,,
sefcike01,2000,1,PHI,NL,RF,9,8.0,210,14.0,0.0,0.0,0.0,,,,,
segedro01,2016,1,LAN,NL,LF,7,3.0,70,8.0,0.0,0.0,0.0,,,,,
segedro01,2016,1,LAN,NL,RF,7,6.0,132,11.0,0.0,0.0,0.0,,,,,
segedro01,2017,1,LAN,NL,LF,1,0.0,1,0.0,0.0,0.0,0.0,,,,,
seguida01,2000,2,CLE,AL,RF,7,7.0,165,6.0,0.0,0.0,0.0,,,,,
seguife01,2000,1,MON,NL,LF,16,12.0,240,8.0,0.0,2.0,0.0,,,,,
seguife01,2000,1,MON,NL,RF,14,3.0,137,8.0,1.0,1.0,0.0,,,,,
seguife01,2001,1,MON,NL,LF,7,3.0,84,7.0,1.0,0.0,0.0,,,,,
seguife01,2001,1,MON,NL,RF,7,0.0,27,1.0,0.0,0.0,0.0,,,,,
selbybi01,2000,1,CLE,AL,LF,4,4.0,87,10.0,0.0,0.0,0.0,,,,,
selbybi01,2000,1,CLE,AL,RF,6,4.0,96,6.0,0.0,0.0,0.0,,,,,
selbybi01,2002,1,CLE,AL,LF,13,6.0,180,11.0,0.0,0.0,0.0,,,,,
selbybi01,2002,1,CLE,AL,RF,5,1.0,54,4.0,0.0,0.0,0.0,,,,,
selbybi01,2003,1,CLE,AL,LF,1,0.0,6,1.0,0.0,0.0,0.0,,,,,
selfto01,2005,1,HOU,NL,LF,5,2.0,60,3.0,0.0,0.0,0.0,,,,,
selfto01,2005,1,HOU,NL,RF,10,9.0,216,20.0,0.0,0.0,0.0,,,,,
selskst01,2016,1,CIN,NL,CF,2,2.0,33,4.0,0.0,0.0,0.0,,,,,
selskst01,2016,1,CIN,NL,LF,3,1.0,47,8.0,0.0,0.0,0.0,,,,,
selskst01,2016,1,CIN,NL,RF,11,6.0,199,17.0,1.0,0.0,0.0,,,,,
selskst01,2017,1,BOS,AL,CF,1,1.0,21,2.0,0.0,0.0,0.0,,,,,
senzeni01,2019,1,CIN,NL,CF,96,93.0,2399,177.0,4.0,4.0,1.0,,,,,
senzeni01,2020,1,CIN,NL,CF,23,20.0,516,39.0,2.0,1.0,1.0,,,,,
senzeni01,2021,1,CIN,NL,CF,29,21.0,572,44.0,0.0,1.0,0.0,,,,,
senzeni01,2022,1,CIN,NL,CF,101,98.0,2540,236.0,3.0,4.0,2.0,,,,,
senzeni01,2023,1,CIN,NL,CF,18,12.0,276,20.0,1.0,0.0,1.0,,,,,
senzeni01,2023,1,CIN,NL,LF,23,15.0,357,30.0,0.0,0.0,0.0,,,,,
senzeni01,2023,1,CIN,NL,RF,18,8.0,234,19.0,0.0,0.0,0.0,,,,,
senzeni01,2024,2,CHA,AL,RF,1,1.0,24,1.0,0.0,0.0,0.0,,,,,
sexsori01,2000,1,CLE,AL,LF,58,51.0,1389,79.0,3.0,0.0,0.0,,,,,
shabaad01,2005,1,SFN,NL,LF,4,3.0,82,5.0,0.0,1.0,0.0,,,,,
shabaad01,2005,1,SFN,NL,RF,1,0.0,9,2.0,0.0,0.0,0.0,,,,,
shaffri01,2015,1,TBA,AL,LF,1,1.0,21,0.0,0.0,0.0,0.0,,,,,
shaffri01,2015,1,TBA,AL,RF,2,0.0,15,2.0,0.0,0.0,0.0,,,,,
shaffri01,2016,1,TBA,AL,RF,2,1.0,21,1.0,0.0,0.0,0.0,,,,,
shawch01,2018,1,SFN,NL,LF,15,15.0,354,18.0,1.0,0.0,0.0,,,,,
shawtr01,2015,1,BOS,AL,LF,1,0.0,9,0.0,0.0,0.0,0.0,,,,,
shawtr01,2016,1,BOS,AL,LF,1,0.0,9,1.0,0.0,0.0,0.0,,,,,
sheetga01,2021,1,CHA,AL,LF,4,3.0,69,0.0,0.0,0.0,0.0,,,,,
sheetga01,2021,1,CHA,AL,RF,13,11.0,246,16.0,0.0,1.0,0.0,,,,,
sheetga01,2022,1,CHA,AL,LF,3,2.0,36,3.0,0.0,0.0,0.0,,,,,
sheetga01,2022,1,CHA,AL,RF,85,78.0,1938,160.0,6.0,4.0,0.0,,,,,
sheetga01,2023,1,CHA,AL,LF,7,3.0,120,3.0,1.0,0.0,0.0,,,,,
sheetga01,2023,1,CHA,AL,RF,68,61.0,1435,100.0,1.0,1.0,0.0,,,,,
sheetga01,2024,1,CHA,AL,RF,45,43.0,1010,67.0,2.0,1.0,1.0,,,,,
sheetga01,2025,1,SDN,NL,LF,64,60.0,1437,94.0,3.0,1.0,0.0,,,,,
