playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
gonzavi02,2020,NLCS,LAN,NL,0,0,3,0,0,0,0,6,2,1,0,2,2,0.286,4.5,0.0,0.0,0.0,0.0,9.0,0.0,1,0.0,0.0,1.0
gratebr01,2020,NLCS,LAN,NL,0,0,4,0,0,0,0,10,3,3,0,1,4,0.231,8.1,0.0,0.0,0.0,0.0,14.0,0.0,3,0.0,0.0,0.0
greensh02,2020,NLCS,ATL,NL,0,0,4,0,0,0,0,14,3,1,0,1,5,0.188,1.93,0.0,0.0,0.0,0.0,17.0,2.0,1,0.0,0.0,1.0
janseke01,2020,NLCS,LAN,NL,0,0,3,0,0,0,1,9,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0,0.0,0.0,0.0
kellyjo05,2020,NLCS,LAN,NL,0,0,2,0,0,0,0,4,2,0,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0
kershcl01,2020,NLCS,LAN,NL,0,1,1,1,0,0,0,15,7,4,1,1,4,0.35,7.2,0.0,0.0,0.0,0.0,21.0,0.0,4,0.0,0.0,2.0
kolarad01,2020,NLCS,LAN,NL,0,0,2,0,0,0,0,6,6,3,1,0,2,0.5,13.5,0.0,0.0,0.0,0.0,12.0,2.0,3,0.0,0.0,0.0
martich02,2020,NLCS,ATL,NL,0,1,5,0,0,0,0,15,3,1,1,2,5,0.176,1.8,0.0,0.0,0.0,0.0,20.0,1.0,1,0.0,1.0,0.0
matzety01,2020,NLCS,ATL,NL,1,0,4,0,0,0,0,16,4,1,1,3,6,0.211,1.69,0.0,1.0,0.0,0.0,22.0,0.0,1,0.0,0.0,1.0
maydu01,2020,NLCS,LAN,NL,0,0,3,2,0,0,0,14,5,2,0,5,6,0.294,3.86,1.0,0.0,1.0,0.0,24.0,0.0,3,0.0,1.0,1.0
mcgeeja01,2020,NLCS,LAN,NL,0,0,3,0,0,0,0,5,3,1,1,0,3,0.375,5.4,0.0,0.0,0.0,0.0,8.0,2.0,1,0.0,0.0,0.0
melanma01,2020,NLCS,ATL,NL,0,0,3,0,0,0,1,7,2,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1,0.0,0.0,0.0
minteaj01,2020,NLCS,ATL,NL,0,0,3,1,0,0,0,13,4,2,2,0,8,0.235,4.15,0.0,0.0,0.0,0.0,17.0,0.0,2,0.0,0.0,0.0
odayda01,2020,NLCS,ATL,NL,0,0,2,0,0,0,0,2,2,2,0,0,1,0.5,27.0,0.0,0.0,0.0,0.0,4.0,0.0,2,0.0,0.0,0.0
smithwi04,2020,NLCS,ATL,NL,1,1,3,0,0,0,0,5,2,3,1,3,1,0.286,16.2,0.0,0.0,0.0,0.0,10.0,0.0,3,0.0,0.0,0.0
tomlijo01,2020,NLCS,ATL,NL,0,0,2,0,0,0,0,8,4,3,1,0,4,0.364,10.12,0.0,0.0,0.0,0.0,11.0,1.0,3,0.0,0.0,1.0
treinbl01,2020,NLCS,LAN,NL,1,1,4,0,0,0,0,16,5,4,1,0,2,0.25,6.75,0.0,1.0,0.0,0.0,20.0,0.0,4,0.0,0.0,0.0
uriasju01,2020,NLCS,LAN,NL,2,0,2,1,0,0,0,24,3,1,1,2,5,0.111,1.12,0.0,0.0,0.0,0.0,29.0,1.0,1,0.0,0.0,0.0
webbja01,2020,NLCS,ATL,NL,0,0,2,0,0,0,0,6,4,3,1,1,5,0.4,13.5,0.0,0.0,1.0,0.0,12.0,0.0,3,0.0,0.0,0.0
wilsobr02,2020,NLCS,ATL,NL,1,0,1,1,0,0,0,18,1,1,1,1,5,0.053,1.5,0.0,0.0,0.0,0.0,20.0,0.0,1,0.0,0.0,0.0
woodal02,2020,NLCS,LAN,NL,0,0,2,0,0,0,0,8,3,1,0,2,3,0.273,3.38,1.0,0.0,1.0,0.0,14.0,0.0,1,0.0,0.0,0.0
wrighky01,2020,NLCS,ATL,NL,0,1,1,1,0,0,0,2,5,7,2,2,0,0.714,94.5,0.0,0.0,0.0,0.0,9.0,0.0,7,0.0,0.0,0.0
ynoahu01,2020,NLCS,ATL,NL,0,0,1,0,0,0,0,12,1,0,0,4,4,0.077,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0,0.0,0.0,0.0
adamsau02,2020,NLDS1,SDN,NL,0,0,2,0,0,0,0,2,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0,0.0,0.0,0.0
altavda01,2020,NLDS1,SDN,NL,0,0,2,0,0,0,0,6,2,1,0,1,2,0.286,4.5,0.0,0.0,0.0,0.0,9.0,1.0,1,0.0,1.0,0.0
baezpe01,2020,NLDS1,LAN,NL,0,0,1,0,0,0,0,3,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
buehlwa01,2020,NLDS1,LAN,NL,0,0,1,1,0,0,0,12,2,1,0,4,8,0.143,2.25,0.0,0.0,0.0,0.0,18.0,0.0,1,0.0,0.0,0.0
clevimi01,2020,NLDS1,SDN,NL,0,0,1,1,0,0,0,3,0,0,0,3,1,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0
davieza01,2020,NLDS1,SDN,NL,0,1,1,1,0,0,0,15,9,4,1,0,3,0.391,7.2,0.0,0.0,0.0,0.0,23.0,0.0,4,0.0,0.0,0.0
florody01,2020,NLDS1,LAN,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
gonzavi02,2020,NLDS1,LAN,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
gratebr01,2020,NLDS1,LAN,NL,0,0,1,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,0.0,0.0
hillti01,2020,NLDS1,SDN,NL,0,0,2,0,0,0,0,4,1,0,0,1,2,0.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1,0.0,0.0,0.0
janseke01,2020,NLDS1,LAN,NL,0,0,2,0,0,0,0,4,3,2,0,0,2,0.429,13.5,0.0,0.0,0.0,0.0,7.0,1.0,2,0.0,0.0,0.0
johnspi01,2020,NLDS1,SDN,NL,0,0,2,0,0,0,0,5,1,2,0,1,2,0.167,10.8,0.0,0.0,0.0,0.0,7.0,0.0,2,0.0,0.0,0.0
kellyjo05,2020,NLDS1,LAN,NL,0,0,1,0,0,0,1,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0
kershcl01,2020,NLDS1,LAN,NL,1,0,1,1,0,0,0,18,6,3,2,0,6,0.25,4.5,0.0,0.0,0.0,0.0,24.0,0.0,3,0.0,0.0,0.0
kolarad01,2020,NLDS1,LAN,NL,0,0,1,0,0,0,0,2,3,2,0,2,0,0.6,27.0,1.0,0.0,0.0,0.0,7.0,0.0,2,0.0,0.0,0.0
maydu01,2020,NLDS1,LAN,NL,1,0,2,1,0,0,0,9,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0
morejad01,2020,NLDS1,SDN,NL,0,1,1,1,0,0,0,6,2,3,0,2,2,0.25,13.5,0.0,1.0,1.0,0.0,11.0,0.0,3,0.0,0.0,0.0
paganem01,2020,NLDS1,SDN,NL,0,0,2,0,0,0,0,6,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0
patinlu01,2020,NLDS1,SDN,NL,0,0,2,0,0,0,0,5,1,1,0,1,0,0.167,5.4,0.0,0.0,0.0,0.0,7.0,1.0,1,0.0,0.0,0.0
pomerdr01,2020,NLDS1,SDN,NL,0,0,2,0,0,0,0,3,2,0,0,2,2,0.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,1.0,0.0
richaga01,2020,NLDS1,SDN,NL,0,1,2,0,0,0,0,4,1,2,0,2,3,0.167,13.5,0.0,1.0,0.0,0.0,8.0,0.0,2,0.0,0.0,0.0
rosentr01,2020,NLDS1,SDN,NL,0,0,1,0,0,0,0,3,2,4,0,2,1,0.4,36.0,0.0,0.0,1.0,0.0,8.0,1.0,4,0.0,0.0,0.0
stammcr01,2020,NLDS1,SDN,NL,0,0,2,0,0,0,0,6,3,3,0,1,2,0.333,13.5,1.0,1.0,0.0,0.0,10.0,0.0,3,0.0,0.0,0.0
strahma01,2020,NLDS1,SDN,NL,0,0,2,0,0,0,0,3,5,2,0,1,0,0.714,18.0,1.0,0.0,0.0,0.0,9.0,0.0,2,0.0,1.0,0.0
treinbl01,2020,NLDS1,LAN,NL,0,0,3,0,0,0,0,7,1,0,0,0,2,0.125,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0,0.0,0.0,0.0
uriasju01,2020,NLDS1,LAN,NL,1,0,1,0,0,0,0,15,1,0,0,1,6,0.059,0.0,0.0,0.0,0.0,1.0,18.0,0.0,1,0.0,0.0,0.0
weathry01,2020,NLDS1,SDN,NL,0,0,1,0,0,0,0,4,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0
alcansa01,2020,NLDS2,MIA,NL,0,1,1,1,0,0,0,18,8,5,1,1,8,0.308,7.5,0.0,0.0,1.0,0.0,28.0,0.0,5,0.0,0.0,0.0
anderia01,2020,NLDS2,ATL,NL,1,0,1,1,0,0,0,17,3,0,0,1,8,0.15,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0,0.0,0.0,0.0
bleieri01,2020,NLDS2,MIA,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
boxbebr01,2020,NLDS2,MIA,NL,0,0,2,0,0,0,0,6,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0,0.0,0.0,0.0
friedma01,2020,NLDS2,ATL,NL,0,0,1,1,0,0,0,12,6,4,1,0,4,0.316,9.0,0.0,0.0,0.0,0.0,19.0,0.0,4,0.0,0.0,0.0
garciyi01,2020,NLDS2,MIA,NL,0,0,2,0,0,0,0,4,4,3,1,1,1,0.5,20.25,0.0,0.0,0.0,1.0,9.0,0.0,3,0.0,0.0,0.0
greensh02,2020,NLDS2,ATL,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
hoytja01,2020,NLDS2,MIA,NL,0,0,2,0,0,0,0,3,1,1,1,0,1,0.25,9.0,0.0,0.0,0.0,0.0,4.0,0.0,1,0.0,0.0,0.0
kintzbr01,2020,NLDS2,MIA,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
lopezpa01,2020,NLDS2,MIA,NL,0,1,1,1,0,0,0,15,3,2,2,0,7,0.158,3.6,0.0,0.0,0.0,0.0,19.0,0.0,2,0.0,0.0,0.0
martich02,2020,NLDS2,ATL,NL,0,0,1,0,0,0,0,3,2,1,0,0,1,0.4,9.0,0.0,0.0,1.0,0.0,6.0,0.0,1,0.0,0.0,0.0
matzety01,2020,NLDS2,ATL,NL,0,0,2,0,0,0,0,6,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0
melanma01,2020,NLDS2,ATL,NL,0,0,2,0,0,0,1,6,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0,0.0,0.0,0.0
minteaj01,2020,NLDS2,ATL,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
odayda01,2020,NLDS2,ATL,NL,0,0,2,0,0,0,0,4,1,0,0,1,1,0.2,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0,0.0,0.0,0.0
rogertr01,2020,NLDS2,MIA,NL,0,0,1,0,0,0,0,5,4,2,0,1,2,0.444,10.8,0.0,0.0,0.0,0.0,10.0,0.0,3,0.0,0.0,0.0
sanchsi01,2020,NLDS2,MIA,NL,0,1,1,1,0,0,0,9,4,4,0,3,2,0.333,12.0,0.0,0.0,0.0,0.0,16.0,0.0,4,0.0,1.0,0.0
smithwi04,2020,NLDS2,ATL,NL,1,0,2,0,0,0,0,6,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0
stanery01,2020,NLDS2,MIA,NL,0,0,2,0,0,0,0,6,0,0,0,3,3,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0,0.0,0.0,0.0
vinceni01,2020,NLDS2,MIA,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
webbja01,2020,NLDS2,ATL,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
wrighky01,2020,NLDS2,ATL,NL,1,0,1,1,0,0,0,18,3,0,0,2,7,0.143,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0,0.0,0.0,0.0
buehlwa01,2020,NLWC1,LAN,NL,0,0,1,1,0,0,0,12,3,2,1,2,8,0.2,4.5,0.0,0.0,0.0,0.0,17.0,0.0,2,0.0,0.0,0.0
gratebr01,2020,NLWC1,LAN,NL,0,0,1,0,0,0,1,3,1,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
haderjo01,2020,NLWC1,MIL,NL,0,0,1,0,0,0,0,4,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
housead01,2020,NLWC1,MIL,NL,0,0,1,0,0,0,0,6,1,0,0,1,1,0.167,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0,0.0,0.0,1.0
janseke01,2020,NLWC1,LAN,NL,0,0,1,0,0,0,1,3,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
kershcl01,2020,NLWC1,LAN,NL,1,0,1,1,0,0,0,24,3,0,0,1,13,0.115,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0,0.0,0.0,0.0
peralfr01,2020,NLWC1,MIL,NL,0,0,1,0,0,0,0,3,1,1,1,0,1,0.25,9.0,0.0,0.0,0.0,0.0,4.0,0.0,1,0.0,0.0,0.0
rasmudr01,2020,NLWC1,MIL,NL,0,0,1,0,0,0,0,3,1,0,0,0,2,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
suterbr01,2020,NLWC1,MIL,NL,0,1,1,1,0,0,0,5,3,3,0,5,0,0.375,16.2,0.0,0.0,0.0,0.0,13.0,0.0,3,0.0,0.0,0.0
topaju01,2020,NLWC1,MIL,NL,0,0,1,0,0,0,0,6,1,0,0,1,0,0.167,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,1.0
treinbl01,2020,NLWC1,LAN,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
uriasju01,2020,NLWC1,LAN,NL,1,0,1,0,0,0,0,9,3,0,0,0,5,0.25,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0,0.0,0.0,0.0
woodrbr01,2020,NLWC1,MIL,NL,0,1,1,1,0,0,0,14,5,3,0,0,9,0.263,5.79,0.0,0.0,0.0,0.0,19.0,0.0,3,0.0,0.0,0.0
yardler01,2020,NLWC1,MIL,NL,0,0,1,0,0,0,0,7,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0
adamsau02,2020,NLWC2,SDN,NL,1,0,2,0,0,0,0,3,0,1,0,1,1,0.0,9.0,0.0,0.0,1.0,0.0,5.0,0.0,1,0.0,0.0,0.0
cabrege01,2020,NLWC2,SLN,NL,0,0,2,0,0,0,0,3,1,2,0,3,1,0.5,18.0,0.0,0.0,1.0,0.0,7.0,0.0,2,0.0,1.0,0.0
davieza01,2020,NLWC2,SDN,NL,0,0,1,1,0,0,0,6,5,4,1,1,3,0.455,18.0,0.0,0.0,0.0,0.0,12.0,0.0,4,0.0,0.0,0.0
flaheja01,2020,NLWC2,SLN,NL,0,1,1,1,0,0,0,18,6,1,0,2,8,0.25,1.5,0.0,0.0,0.0,0.0,26.0,0.0,1,0.0,0.0,0.0
gallegi01,2020,NLWC2,SLN,NL,1,0,2,0,0,0,0,6,3,2,2,1,3,0.333,9.0,0.0,0.0,0.0,0.0,10.0,0.0,2,0.0,0.0,0.0
gombeau01,2020,NLWC2,SLN,NL,0,0,1,0,0,0,0,4,2,0,0,1,2,0.333,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,1.0
helslry01,2020,NLWC2,SLN,NL,0,0,2,0,0,0,0,5,1,1,0,0,2,0.167,5.4,0.0,0.0,0.0,0.0,6.0,0.0,1,0.0,0.0,0.0
hillti01,2020,NLWC2,SDN,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0,0.0,0.0,0.0
johnspi01,2020,NLWC2,SDN,NL,0,0,3,0,0,0,0,7,2,0,0,1,5,0.222,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0,0.0,0.0,0.0
kimkw01,2020,NLWC2,SLN,NL,0,0,1,1,0,0,0,11,5,3,0,2,2,0.357,7.36,0.0,0.0,0.0,0.0,18.0,0.0,3,0.0,2.0,0.0
millean01,2020,NLWC2,SLN,NL,0,0,1,0,0,0,0,2,1,0,0,0,0,0.333,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0,0.0,0.0,0.0
morejad01,2020,NLWC2,SDN,NL,0,0,2,0,0,0,0,9,1,0,0,0,2,0.083,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0,0.0,0.0,0.0
paddach01,2020,NLWC2,SDN,NL,0,1,1,1,0,0,0,7,8,6,1,0,1,0.571,23.14,0.0,0.0,0.0,0.0,15.0,0.0,6,0.0,1.0,0.0
paganem01,2020,NLWC2,SDN,NL,1,0,3,0,0,0,0,9,2,0,0,2,2,0.182,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0,0.0,0.0,0.0
patinlu01,2020,NLWC2,SDN,NL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.25,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0
pomerdr01,2020,NLWC2,SDN,NL,0,0,3,0,0,0,0,9,1,0,0,1,2,0.125,0.0,0.0,0.0,1.0,0.0,12.0,0.0,2,0.0,2.0,0.0
ponceda01,2020,NLWC2,SLN,NL,0,1,1,0,0,0,0,3,2,3,2,1,2,0.4,27.0,0.0,0.0,0.0,0.0,6.0,0.0,3,0.0,0.0,0.0
reyesal02,2020,NLWC2,SLN,NL,0,0,2,0,0,0,1,10,2,1,1,2,3,0.154,2.7,1.0,0.0,0.0,0.0,15.0,2.0,3,0.0,0.0,1.0
richaga01,2020,NLWC2,SDN,NL,0,0,2,0,0,0,0,4,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
rosentr01,2020,NLWC2,SDN,NL,0,0,3,0,0,0,1,9,3,2,1,3,5,0.25,6.0,0.0,0.0,0.0,0.0,15.0,3.0,2,0.0,0.0,0.0
stammcr01,2020,NLWC2,SDN,NL,0,0,2,1,0,0,0,8,2,0,0,1,2,0.2,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0
strahma01,2020,NLWC2,SDN,NL,0,0,2,0,0,0,0,4,2,1,0,1,2,0.333,6.75,0.0,0.0,0.0,0.0,7.0,0.0,1,0.0,0.0,0.0
wainwad01,2020,NLWC2,SLN,NL,0,0,1,1,0,0,0,10,6,2,0,2,3,0.4,5.4,0.0,1.0,0.0,0.0,17.0,0.0,2,0.0,0.0,1.0
webbty01,2020,NLWC2,SLN,NL,0,0,1,0,0,0,0,2,1,1,0,0,0,0.333,13.5,0.0,0.0,0.0,0.0,3.0,0.0,1,0.0,0.0,0.0
whitlko01,2020,NLWC2,SLN,NL,0,0,1,0,0,0,0,1,1,1,1,0,0,0.5,27.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0.0,0.0,0.0
alcansa01,2020,NLWC3,MIA,NL,1,0,1,1,0,0,0,20,3,1,1,3,4,0.13,1.35,0.0,0.0,1.0,0.0,27.0,0.0,1,0.0,0.0,0.0
bleieri01,2020,NLWC3,MIA,NL,0,0,2,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
boxbebr01,2020,NLWC3,MIA,NL,1,0,1,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
chafian01,2020,NLWC3,CHN,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0
darviyu01,2020,NLWC3,CHN,NL,0,1,1,1,0,0,0,20,5,2,1,2,6,0.217,2.7,1.0,0.0,1.0,0.0,26.0,0.0,2,0.0,0.0,1.0
garciyi01,2020,NLWC3,MIA,NL,0,0,2,0,0,0,0,6,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0,0.0,0.0,0.0
hendrky01,2020,NLWC3,CHN,NL,0,1,1,1,0,0,0,19,5,3,1,3,3,0.208,4.26,0.0,0.0,1.0,0.0,28.0,0.0,3,0.0,0.0,1.0
jeffrje01,2020,NLWC3,CHN,NL,0,0,2,0,0,0,0,5,3,2,1,0,2,0.375,10.8,0.0,0.0,0.0,0.0,8.0,1.0,2,0.0,0.0,0.0
kimbrcr01,2020,NLWC3,CHN,NL,0,0,1,0,0,0,0,4,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,1.0
kintzbr01,2020,NLWC3,MIA,NL,0,0,2,0,0,0,1,6,2,0,0,0,4,0.25,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0,0.0,0.0,0.0
sanchsi01,2020,NLWC3,MIA,NL,0,0,1,1,0,0,0,15,4,0,0,2,6,0.222,0.0,0.0,0.0,2.0,0.0,22.0,0.0,0,0.0,0.0,0.0
teperry01,2020,NLWC3,CHN,NL,0,0,1,0,0,0,0,2,0,0,0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
winklda01,2020,NLWC3,CHN,NL,0,0,1,0,0,0,0,3,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0,0.0,0.0,0.0
anderia01,2020,NLWC4,ATL,NL,1,0,1,1,0,0,0,18,2,0,0,2,9,0.1,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,0.0,0.0,0.0
bauertr01,2020,NLWC4,CIN,NL,0,0,1,1,0,0,0,23,2,0,0,0,12,0.077,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0,0.0,0.0,0.0
bradlar01,2020,NLWC4,CIN,NL,0,1,1,0,0,0,0,1,2,1,0,0,0,0.667,27.0,0.0,0.0,0.0,0.0,3.0,0.0,1,0.0,0.0,0.0
castilu02,2020,NLWC4,CIN,NL,0,1,1,1,0,0,0,16,6,1,0,1,7,0.273,1.69,1.0,0.0,0.0,0.0,23.0,0.0,1,0.0,0.0,0.0
friedma01,2020,NLWC4,ATL,NL,0,0,1,1,0,0,0,21,6,0,0,0,5,0.24,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0,0.0,0.0,0.0
garream01,2020,NLWC4,CIN,NL,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0
greensh02,2020,NLWC4,ATL,NL,0,0,1,0,0,0,0,1,2,0,0,0,1,0.667,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
iglesra01,2020,NLWC4,CIN,NL,0,0,2,0,0,0,0,5,2,3,2,3,5,0.286,16.2,0.0,0.0,0.0,0.0,10.0,0.0,4,0.0,0.0,0.0
lorenmi01,2020,NLWC4,CIN,NL,0,0,2,0,0,0,0,8,2,0,0,0,6,0.2,0.0,0.0,1.0,1.0,0.0,11.0,1.0,0,0.0,0.0,0.0
martich02,2020,NLWC4,ATL,NL,0,0,2,0,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0
matzety01,2020,NLWC4,ATL,NL,0,0,1,0,0,0,0,4,2,0,0,0,4,0.333,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0
melanma01,2020,NLWC4,ATL,NL,0,0,2,0,0,0,0,6,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0,0.0,0.0,0.0
minteaj01,2020,NLWC4,ATL,NL,1,0,1,0,0,0,0,2,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0
odayda01,2020,NLWC4,ATL,NL,0,0,1,0,0,0,0,1,1,0,0,2,1,0.5,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
simslu01,2020,NLWC4,CIN,NL,0,0,2,0,0,0,0,8,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0
smithwi04,2020,NLWC4,ATL,NL,0,0,2,0,0,0,0,7,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0
anderni01,2020,WS,TBA,AL,1,1,3,0,0,0,0,9,5,3,1,1,3,0.357,9.0,1.0,1.0,0.0,0.0,15.0,0.0,3,0.0,0.0,0.0
baezpe01,2020,WS,LAN,NL,0,0,3,0,0,0,0,10,3,2,2,1,3,0.25,5.4,0.0,0.0,0.0,0.0,13.0,0.0,2,0.0,0.0,1.0
buehlwa01,2020,WS,LAN,NL,1,0,1,1,0,0,0,18,3,1,0,1,10,0.15,1.5,0.0,0.0,0.0,0.0,21.0,0.0,1,0.0,0.0,1.0
castidi01,2020,WS,TBA,AL,0,0,3,0,0,0,1,8,1,1,0,2,2,0.111,3.38,0.0,0.0,0.0,0.0,11.0,1.0,1,0.0,0.0,0.0
curtijo02,2020,WS,TBA,AL,1,0,3,0,0,0,0,10,4,1,1,1,3,0.286,2.7,0.0,0.0,0.0,0.0,15.0,2.0,1,0.0,0.0,0.0
fairbpe01,2020,WS,TBA,AL,0,0,3,0,0,0,0,12,6,3,2,2,4,0.353,6.75,1.0,1.0,0.0,0.0,19.0,0.0,3,0.0,0.0,0.0
flemijo01,2020,WS,TBA,AL,0,0,1,0,0,0,0,8,5,2,1,1,2,0.417,6.75,0.0,0.0,0.0,0.0,13.0,0.0,2,0.0,0.0,1.0
florody01,2020,WS,LAN,NL,0,0,3,0,0,0,0,6,2,2,0,0,2,0.286,9.0,0.0,0.0,0.0,0.0,7.0,0.0,2,0.0,0.0,0.0
