playerID,awardID,yearID,lgID,tie,notes
riverma01,Comeback Player of the Year,2013,AL,,
riverma01,MLB Players Choice Comeback Player,2013,AL,,
riverma01,MLB Players Choice Man of the Year,2013,ML,,
riverma01,Player of the Week,2008,AL,,Week of 2008-05-31
riverma01,Player of the Week,2009,AL,Y,Week of 2009-06-27
riverma01,Player of the Week,2011,AL,,Week of 2011-09-25
riverma01,Reliever of the Month,2008,ML,,April
riverma01,Reliever of the Month,2009,ML,,July
riverma01,Reliever of the Year Award,2001,AL,,
riverma01,Reliever of the Year Award,2004,AL,,
riverma01,Reliever of the Year Award,2005,AL,,
riverma01,Reliever of the Year Award,2009,AL,,
riverma01,This Year in Baseball Closer of the Year,2004,ML,,MLB.com GIBBY
riverma01,This Year in Baseball Closer of the Year,2005,ML,,MLB.com GIBBY
riverma01,This Year in Baseball Closer of the Year,2006,ML,,MLB.com GIBBY
riverma01,This Year in Baseball Closer of the Year,2009,ML,,MLB.com GIBBY
riverma01,TSN All-Star,2005,AL,Y,RP
riverma01,TSN Comeback Player of the Year,2013,AL,,
riverma01,TSN Reliever of the Year,2001,AL,,
riverma01,TSN Reliever of the Year,2004,AL,Y,
riverma01,TSN Reliever of the Year,2009,AL,,
rizzoan01,Branch Rickey Award,2014,ML,,
rizzoan01,Gold Glove,2016,NL,,1B
rizzoan01,Gold Glove,2018,NL,Y,1B
rizzoan01,Gold Glove,2019,NL,,1B
rizzoan01,Gold Glove,2020,NL,,1B
rizzoan01,MLB Players Choice Man of the Year,2017,ML,,
rizzoan01,Platinum Glove,2016,NL,,
rizzoan01,Player of the Week,2014,NL,,Week of 2014-07-20
rizzoan01,Player of the Week,2017,NL,,Week of 2017-08-19
rizzoan01,Player of the Week,2018,NL,,Week of 2018-08-27
rizzoan01,Player of the Week,2023,AL,,Week of 2023-05-13
rizzoan01,Player of the Week,2024,AL,,Week of 2024-04-27
rizzoan01,Roberto Clemente Award,2017,ML,,
rizzoan01,Rookie of the Month,2012,NL,,July
rizzoan01,Silver Slugger,2016,NL,,1B
rizzoan01,This Year in Baseball Best Play - Defense,2016,ML,,Esurance
rizzoan01,This Year in Baseball Best Social Media Personality,2016,ML,,Esurance
roberbr01,Player of the Month,2005,AL,,April
roberbr01,Player of the Week,2004,AL,,Week of 2004-08-14
roberbr01,Player of the Week,2005,AL,,Week of 2005-04-16
roberbr01,TSN All-Star,2005,AL,,2B
roberda08,This Year in Baseball Setup Man of the Year,2011,ML,,MLB.com GIBBY
roberlu01,Gold Glove,2020,AL,,LF
roberlu01,Player of the Week,2023,AL,,Week of 2023-06-24
roberlu01,Rookie of the Month,2020,AL,,July-August
roberlu01,Silver Slugger,2023,AL,,OF
roberlu01,TSN All-Star,2023,AL,,OF
robinbr01,Bob Feller Act of Valor Award - HOF Player,2020,ML,,
rodgebr02,Gold Glove,2022,NL,,2B
rodgebr02,Player of the Week,2022,NL,,Week of 2022-06-04
rodnefe01,Comeback Player of the Year,2012,AL,,
rodnefe01,This Year in Baseball Closer of the Year,2012,ML,,MLB.com GIBBY
rodonca01,Player of the Week,2021,AL,,Week of 2021-04-17
rodrial01,Babe Ruth Award,2009,AL,,3B
rodrial01,Gold Glove,2002,AL,,SS
rodrial01,Gold Glove,2003,AL,,SS
rodrial01,Hank Aaron Award,2001,AL,,SS
rodrial01,Hank Aaron Award,2002,AL,,SS
rodrial01,Hank Aaron Award,2003,AL,,
rodrial01,Hank Aaron Award,2007,AL,,
rodrial01,MLB Players Choice Outstanding Player,2001,AL,,
rodrial01,MLB Players Choice Outstanding Player,2002,AL,,
rodrial01,MLB Players Choice Outstanding Player,2003,AL,,
rodrial01,MLB Players Choice Outstanding Player,2007,AL,,
rodrial01,MLB Players Choice Player of the Year,2002,ML,,
rodrial01,MLB Players Choice Player of the Year,2007,ML,,
rodrial01,Most Valuable Player,2003,AL,,
rodrial01,Most Valuable Player,2005,AL,,
rodrial01,Most Valuable Player,2007,AL,,
rodrial01,Player of the Month,2002,AL,,August
rodrial01,Player of the Month,2002,AL,,July
rodrial01,Player of the Month,2003,AL,,August
rodrial01,Player of the Month,2005,AL,,August
rodrial01,Player of the Month,2005,AL,,May
rodrial01,Player of the Month,2006,AL,,May
rodrial01,Player of the Month,2007,AL,,April
rodrial01,Player of the Month,2007,AL,,June
rodrial01,Player of the Month,2010,AL,,September
rodrial01,Player of the Week,2000,AL,,Week of 2000-04-15
rodrial01,Player of the Week,2001,AL,,Week of 2001-04-14
rodrial01,Player of the Week,2001,AL,,Week of 2001-09-22
rodrial01,Player of the Week,2002,AL,,Week of 2002-07-13
rodrial01,Player of the Week,2002,AL,Y,Week of 2002-08-17
rodrial01,Player of the Week,2005,AL,Y,Week of 2005-04-30
rodrial01,Player of the Week,2006,AL,,Week of 2006-09-02
rodrial01,Player of the Week,2007,AL,,Week of 2007-09-08
rodrial01,Player of the Week,2007,AL,Y,Week of 2007-04-07
rodrial01,Player of the Week,2007,AL,Y,Week of 2007-06-09
rodrial01,Silver Slugger,2000,AL,,SS
rodrial01,Silver Slugger,2001,AL,,SS
rodrial01,Silver Slugger,2002,AL,,SS
rodrial01,Silver Slugger,2003,AL,,SS
rodrial01,Silver Slugger,2005,AL,,3B
rodrial01,Silver Slugger,2007,AL,,3B
rodrial01,Silver Slugger,2008,AL,,3B
rodrial01,This Year in Baseball Hitter of the Year,2002,ML,,MLB.com GIBBY
rodrial01,This Year in Baseball Hitter of the Year,2007,ML,,MLB.com GIBBY
rodrial01,This Year in Baseball Performance of the Year,2005,ML,,MLB.com GIBBY
rodrial01,TSN All-Star,2000,AL,,SS
rodrial01,TSN All-Star,2001,AL,,SS
rodrial01,TSN All-Star,2002,AL,,SS
rodrial01,TSN All-Star,2003,AL,,SS
rodrial01,TSN All-Star,2005,AL,,3B
rodrial01,TSN All-Star,2007,AL,,3B
rodrial01,TSN Major League Player of the Year,2002,ML,,
rodrial01,TSN Major League Player of the Year,2007,ML,,
rodrifr03,Player of the Week,2008,AL,,Week of 2008-08-23
rodrifr03,Reliever of the Month,2006,ML,,August
rodrifr03,Reliever of the Month,2008,ML,,June
rodrifr03,Reliever of the Year Award,2006,AL,,
rodrifr03,Reliever of the Year Award,2008,AL,,
rodrifr03,This Year in Baseball Setup Man of the Year,2004,ML,,MLB.com GIBBY
rodrifr03,TSN Reliever of the Year,2006,AL,,
rodrifr03,TSN Reliever of the Year,2008,AL,,
rodriiv01,Gold Glove,2000,AL,,C
rodriiv01,Gold Glove,2001,AL,,C
rodriiv01,Gold Glove,2004,AL,,C
rodriiv01,Gold Glove,2006,AL,,C
rodriiv01,Gold Glove,2007,AL,,C
rodriiv01,NLCS MVP,2003,NL,,
rodriiv01,Player of the Month,2004,AL,,June
rodriiv01,Silver Slugger,2004,AL,Y,C
rodriiv01,TSN All-Star,2004,AL,,C
rodriju01,All-MLB Team - First Team,2025,ML,,OF
rodriju01,All-MLB Team - Second Team,2022,ML,,OF
rodriju01,MLB Players Choice Outstanding Rookie,2022,AL,,
rodriju01,Player of the Month,2023,AL,,August
rodriju01,Player of the Week,2022,AL,,Week of 2022-07-02
rodriju01,Player of the Week,2023,AL,,Week of 2023-05-27
rodriju01,Player of the Week,2023,AL,,Week of 2023-08-19
rodriju01,Player of the Week,2024,AL,,Week of 2024-09-21
rodriju01,Rookie of the Month,2022,AL,,June
rodriju01,Rookie of the Month,2022,AL,,May
rodriju01,Rookie of the Year,2022,AL,,
rodriju01,Silver Slugger,2022,AL,,OF
rodriju01,Silver Slugger,2023,AL,,OF
rodriju01,TSN All-Star,2022,AL,,OF
rodriju01,TSN All-Star,2023,AL,,OF
rodriju01,TSN All-Star,2025,AL,,OF
rodriju01,TSN Rookie of the Year,2022,AL,,
rodrise01,Player of the Week,2016,NL,Y,Week of 2016-09-17
rodriwa01,Pitcher of the Month,2009,NL,,July
rogerke01,Gold Glove,2000,AL,,P
rogerke01,Gold Glove,2002,AL,,P
rogerke01,Gold Glove,2004,AL,,P
rogerke01,Gold Glove,2005,AL,,P
rogerke01,Gold Glove,2006,AL,,P
rogerke01,Pitcher of the Month,2005,AL,,May
rogerst01,MLB Players Curt Flood Award,2022,ML,,
rogertr01,Pitcher of the Month,2025,AL,,August
rogertr01,Rookie of the Month,2021,NL,,April
rogertr01,Rookie of the Month,2021,NL,,May
rolensc01,Gold Glove,2000,NL,,3B
rolensc01,Gold Glove,2001,NL,,3B
rolensc01,Gold Glove,2002,NL,,3B
rolensc01,Gold Glove,2003,NL,,3B
rolensc01,Gold Glove,2004,NL,,3B
rolensc01,Gold Glove,2006,NL,,3B
rolensc01,Gold Glove,2010,NL,,3B
rolensc01,Player of the Week,2001,NL,,Week of 2001-08-11
rolensc01,Player of the Week,2002,NL,,Week of 2002-09-21
rolensc01,Player of the Week,2004,NL,,Week of 2004-06-12
rolensc01,Silver Slugger,2002,NL,,3B
rolensc01,TSN All-Star,2002,NL,,3B
rolensc01,TSN All-Star,2003,NL,,3B
rolensc01,TSN All-Star,2004,NL,,3B
rolliji01,Gold Glove,2007,NL,,SS
rolliji01,Gold Glove,2008,NL,,SS
rolliji01,Gold Glove,2009,NL,,SS
rolliji01,Gold Glove,2012,NL,,SS
rolliji01,Most Valuable Player,2007,NL,,
rolliji01,Player of the Week,2005,NL,,Week of 2005-09-17
rolliji01,Player of the Week,2007,NL,,Week of 2007-09-01
rolliji01,Roberto Clemente Award,2014,NL,,
rolliji01,Silver Slugger,2007,NL,,SS
romanjo03,Reliever of the Month,2022,AL,,April
romanjo03,Reliever of the Month,2022,AL,,July
romerri01,Pitcher of the Month,2011,AL,,August
romerri01,Player of the Week,2011,AL,,Week of 2011-08-07
romose01,This Year in Baseball Setup Man of the Year,2012,ML,,MLB.com GIBBY
rookebr01,Player of the Week,2023,AL,,Week of 2023-04-29
rookebr01,Player of the Week,2024,AL,,Week of 2024-05-04
rookebr01,Silver Slugger,2024,AL,,DH
rosared01,NLCS MVP,2021,NL,,
rosared01,Player of the Week,2017,AL,,Week of 2017-08-12
rosared01,Player of the Week,2023,NL,,Week of 2023-08-19
rosared01,Player of the Week,2024,NL,,Week of 2024-05-11
rossco01,NLCS MVP,2010,NL,,
rowanaa01,Gold Glove,2007,NL,,OF
rowanaa01,TSN All-Star,2007,NL,,OF
ruizca01,Player of the Week,2014,NL,,Week of 2014-04-27
ruizca01,This Year in Baseball X-Factor Player of the Year,2010,ML,,MLB.com GIBBY
rutscad01,All-MLB Team - First Team,2023,ML,,C
rutscad01,Silver Slugger,2023,AL,,C
rutscad01,TSN All-Star,2023,AL,Y,C
ryanbj01,Reliever of the Month,2008,ML,,May
ryuhy01,All-MLB Team - Second Team,2019,ML,,SP
ryuhy01,All-MLB Team - Second Team,2020,ML,,SP
ryuhy01,Pitcher of the Month,2019,NL,,May
ryuhy01,Player of the Week,2019,NL,,Week of 2019-05-11
saarlki01,Rookie of the Month,2002,NL,,July
sabatcc01,ALCS MVP,2009,AL,,
sabatcc01,Cy Young Award,2007,AL,,
sabatcc01,MLB Players Choice Outstanding Pitcher,2007,AL,,
sabatcc01,Pitcher of the Month,2006,AL,,May
sabatcc01,Pitcher of the Month,2008,NL,,August
sabatcc01,Pitcher of the Month,2008,NL,,July
sabatcc01,Pitcher of the Month,2009,AL,,August
sabatcc01,Pitcher of the Month,2011,AL,,July
sabatcc01,Player of the Week,2007,AL,,Week of 2007-06-30
sabatcc01,Player of the Week,2008,AL,,Week of 2008-06-14
sabatcc01,Rookie of the Month,2001,AL,,July
sabatcc01,TSN All-Star,2007,AL,,SP
sabatcc01,TSN Pitcher of the Year,2007,AL,,
sabatcc01,TSN Rookie Pitcher of the Year,2001,AL,,
saitota01,Reliever of the Month,2007,ML,,August
salazda01,Pitcher of the Month,2016,AL,,June
salech01,All-MLB Team - First Team,2024,ML,,SP
salech01,Comeback Player of the Year,2024,NL,,
salech01,Cy Young Award,2024,NL,,
salech01,Gold Glove,2024,NL,,P
salech01,Lou Gehrig Memorial Award,2024,ML,,
salech01,MLB Players Choice Comeback Player,2024,NL,,
salech01,MLB Players Choice Outstanding Pitcher,2024,NL,,
salech01,Pitcher of the Month,2012,AL,,May
salech01,Pitcher of the Month,2015,AL,,June
salech01,Pitcher of the Month,2018,AL,,July
salech01,Pitcher of the Month,2018,AL,,June
salech01,Pitcher of the Month,2024,NL,,May
salech01,Triple Crown,2024,AL,,
salech01,TSN All-Star,2017,AL,,SP
salech01,TSN All-Star,2018,AL,,SP
salech01,TSN All-Star,2024,NL,,SP
salech01,TSN Comeback Player of the Year,2024,NL,,
salech01,TSN Pitcher of the Year,2017,AL,,
salech01,TSN Pitcher of the Year,2018,AL,,
salech01,TSN Pitcher of the Year,2024,NL,,
salmoti01,Hutch Award,2002,ML,,
salmoti01,MLB Players Choice Comeback Player,2002,AL,,
salmoti01,Player of the Week,2000,AL,,Week of 2000-08-05
salmoti01,Player of the Week,2000,AL,,Week of 2000-08-26
salmoti01,TSN Comeback Player of the Year,2002,AL,,
samarje01,Player of the Week,2013,NL,Y,Week of 2013-08-25
samarje01,Player of the Week,2017,NL,,Week of 2017-09-02
sanchan01,Player of the Week,2006,NL,,Week of 2006-09-09
sanchan01,Rookie of the Month,2006,NL,,September
sanchca01,Gold Glove,2019,AL,,2B
sanchcr01,All-MLB Team - Second Team,2025,ML,,SP
sanchcr01,Pitcher of the Month,2024,NL,,June
sanchga01,Player of the Week,2011,NL,,Week of 2011-05-08
sanchga01,Rookie of the Month,2010,NL,,June
sanchga02,Player of the Month,2016,AL,,August
sanchga02,Player of the Week,2016,AL,,Week of 2016-08-20
sanchga02,Player of the Week,2016,AL,,Week of 2016-08-27
sanchga02,Rookie of the Month,2016,AL,,August
sanchga02,Silver Slugger,2017,AL,,C
sanchga02,TSN All-Star,2017,AL,,C
sanchjo01,Player of the Week,2008,NL,,Week of 2008-06-28
sanchjo01,Player of the Week,2009,NL,Y,Week of 2009-07-11
sandere02,Player of the Week,2001,NL,,Week of 2001-04-21
sandere02,Player of the Week,2003,NL,,Week of 2003-04-05
sandopa01,Babe Ruth Award,2012,NL,,
sandopa01,Babe Ruth Award,2012,NL,,P
sandopa01,Player of the Week,2011,NL,,Week of 2011-09-18
sandopa01,This Year in Baseball Postseason MVP,2012,ML,,MLB.com GIBBY
sandopa01,World Series MVP,2012,ML,,
sanojja01,Gold Glove,2025,NL,,UT
sanomi01,Player of the Week,2017,AL,,Week of 2017-04-29
sanomi01,Rookie of the Month,2015,AL,,August
santaan02,Silver Slugger,2024,AL,,OF
santaca01,Gold Glove,2024,AL,,1B
santaca01,Player of the Week,2014,AL,,Week of 2014-07-27
santaca01,Player of the Week,2016,AL,Y,Week of 2016-09-24
santaca01,Silver Slugger,2019,AL,,1B
santaca01,TSN All-Star,2019,AL,Y,1B
santada01,Player of the Week,2014,AL,Y,Week of 2014-08-24
santaer01,Player of the Week,2011,AL,Y,Week of 2011-07-31
santajo01,Cy Young Award,2004,AL,,
santajo01,Cy Young Award,2006,AL,,
santajo01,Gold Glove,2007,AL,,P
santajo01,MLB Players Choice Outstanding Pitcher,2004,AL,,
santajo01,MLB Players Choice Outstanding Pitcher,2006,AL,,
santajo01,Pitcher of the Month,2003,AL,,August
santajo01,Pitcher of the Month,2004,AL,,August
santajo01,Pitcher of the Month,2004,AL,,July
santajo01,Pitcher of the Month,2004,AL,,September
santajo01,Pitcher of the Month,2006,AL,,June
santajo01,Pitcher of the Month,2006,AL,,September
santajo01,Pitcher of the Month,2008,NL,,September
santajo01,Pitcher of the Month,2009,NL,,April
santajo01,Pitching Triple Crown,2006,AL,,
santajo01,Player of the Week,2004,AL,,Week of 2004-06-19
santajo01,Player of the Week,2004,AL,,Week of 2004-09-18
santajo01,Player of the Week,2007,AL,,Week of 2007-08-18
santajo01,Player of the Week,2008,NL,Y,Week of 2008-08-16
santajo01,Player of the Week,2012,NL,,Week of 2012-06-03
santajo01,This Year in Baseball Starter of the Year,2004,ML,,MLB.com GIBBY
santajo01,TSN All-Star,2004,AL,,P
santajo01,TSN Pitcher of the Year,2004,AL,,
santajo01,TSN Pitcher of the Year,2006,AL,,
santibe01,NLCS MVP,2002,NL,,
sasakka01,Player of the Week,2001,AL,,Week of 2001-04-28
sasakka01,Rookie of the Year,2000,AL,,
sasakka01,TSN Rookie Pitcher of the Year,2000,AL,,
scherma01,All-MLB Team - First Team,2019,ML,,SP
scherma01,All-MLB Team - First Team,2021,ML,,SP
scherma01,All-MLB Team - Second Team,2022,ML,,SP
scherma01,Cy Young Award,2013,AL,,
scherma01,Cy Young Award,2016,NL,,
scherma01,Cy Young Award,2017,NL,,
scherma01,MLB Players Choice Outstanding Pitcher,2013,AL,,
scherma01,MLB Players Choice Outstanding Pitcher,2017,NL,,
scherma01,MLB Players Choice Outstanding Pitcher,2021,NL,,
scherma01,Pitcher of the Month,2015,NL,,June
scherma01,Pitcher of the Month,2015,NL,,May
scherma01,Pitcher of the Month,2017,NL,,June
scherma01,Pitcher of the Month,2018,NL,,April
scherma01,Pitcher of the Month,2018,NL,,May
scherma01,Pitcher of the Month,2019,NL,,June
scherma01,Player of the Week,2013,AL,,Week of 2013-06-23
scherma01,Player of the Week,2015,NL,,Week of 2015-06-21
scherma01,Player of the Week,2015,NL,,Week of 2015-10-04
scherma01,Player of the Week,2018,NL,,Week of 2018-04-14
scherma01,Player of the Week,2019,NL,,Week of 2019-06-29
scherma01,Player of the Week,2021,NL,,Week of 2021-09-11
scherma01,This Year in Baseball Best Performance,2015,ML,,Esurance
scherma01,This Year in Baseball Best Performance,2016,ML,,Esurance
scherma01,This Year in Baseball Best Pitcher,2016,ML,,Esurance
scherma01,TSN All-Star,2016,NL,,SP
scherma01,TSN All-Star,2017,NL,,SP
scherma01,TSN All-Star,2021,NL,,SP
scherma01,TSN Pitcher of the Year,2016,NL,,
scherma01,TSN Pitcher of the Year,2017,NL,,
scherma01,TSN Pitcher of the Year,2021,NL,,
schilcu01,Babe Ruth Award,2001,NL,Y,P
schilcu01,Branch Rickey Award,2001,ML,,
schilcu01,Hutch Award,2001,ML,,
schilcu01,MLB Players Choice Outstanding Pitcher,2001,NL,,
schilcu01,MLB Players Choice Outstanding Pitcher,2002,NL,,
schilcu01,Pitcher of the Month,2001,NL,,May
schilcu01,Pitcher of the Month,2002,NL,,July
schilcu01,Pitcher of the Month,2002,NL,,May
schilcu01,Player of the Week,2001,NL,,Week of 2001-05-26
schilcu01,Player of the Week,2001,NL,,Week of 2001-08-04
schilcu01,Player of the Week,2003,NL,Y,Week of 2003-08-16
schilcu01,Roberto Clemente Award,2001,ML,,
schilcu01,TSN All-Star,2001,NL,,RHP
schilcu01,TSN All-Star,2002,NL,,RHP
schilcu01,TSN Pitcher of the Year,2001,NL,,
schilcu01,TSN Pitcher of the Year,2002,NL,,
schilcu01,World Series MVP,2001,ML,Y,
schimry01,Rookie of the Month,2016,NL,,July
schmija01,MLB Players Choice Outstanding Pitcher,2004,NL,,
schmija01,Pitcher of the Month,2004,NL,,May
schmija01,Pitcher of the Month,2006,NL,,May
schmija01,Player of the Week,2002,NL,Y,Week of 2002-08-24
schmija01,TSN All-Star,2004,NL,,P
schmija01,TSN Pitcher of the Year,2004,NL,,
schoojo01,Player of the Week,2017,AL,,Week of 2017-07-22
schoojo01,Player of the Week,2018,AL,,Week of 2018-07-28
schwaky01,All-MLB Team - Second Team,2022,ML,,OF
schwaky01,All-MLB Team - Second Team,2025,ML,,DH
schwaky01,All-Star Game MVP,2025,ML,,
schwaky01,Player of the Month,2021,NL,,June
schwaky01,Player of the Month,2022,NL,,June
schwaky01,Player of the Week,2021,NL,,Week of 2021-06-19
schwaky01,Player of the Week,2024,NL,,Week of 2024-09-07
schwaky01,Player of the Week,2025,NL,,Week of 2025-08-30
schwaky01,Silver Slugger,2022,NL,,OF
schwifr01,Player of the Week,2021,NL,,Week of 2021-09-04
schwifr01,Rookie of the Month,2021,NL,,August
schwifr01,Rookie of the Month,2021,NL,,September
scottlu01,Player of the Week,2008,AL,,Week of 2008-07-19
scottlu01,Player of the Week,2009,AL,,Week of 2009-05-30
scottlu01,Player of the Week,2010,AL,,Week of 2010-07-25
scottta01,Reliever of the Month,2023,NL,,September
scottta01,Reliever of the Month,2024,NL,,July
scutama01,NLCS MVP,2012,NL,,
seageco01,All-MLB Team - First Team,2023,ML,,SS
seageco01,All-MLB Team - Second Team,2020,ML,,SS
seageco01,MLB Players Choice Outstanding Rookie,2016,NL,,
seageco01,NLCS MVP,2020,NL,,
seageco01,Player of the Week,2019,NL,,Week of 2019-09-21
seageco01,Player of the Week,2022,AL,,Week of 2022-07-09
seageco01,Player of the Week,2023,NL,,Week of 2023-06-03
seageco01,Rookie of the Month,2016,NL,,June
seageco01,Rookie of the Year,2016,NL,,Unanimous
seageco01,Silver Slugger,2016,NL,,SS
seageco01,Silver Slugger,2017,NL,,SS
seageco01,Silver Slugger,2023,AL,,SS
seageco01,This Year in Baseball Best Rookie,2016,ML,,Esurance
seageco01,TSN All-Star,2016,NL,,SS
seageco01,TSN All-Star,2017,NL,,SS
seageco01,TSN All-Star,2023,AL,,SS
seageco01,TSN Rookie of the Year,2016,NL,,
seageco01,World Series MVP,2020,ML,,
seageco01,World Series MVP,2023,ML,,
seageky01,Gold Glove,2014,AL,,3B
seageky01,Player of the Week,2014,AL,,Week of 2014-06-29
seageky01,Player of the Week,2014,AL,Y,Week of 2014-04-27
seaveto01,Bob Feller Act of Valor Award - HOF Player,2017,ML,,
segurje01,Player of the Week,2013,NL,,Week of 2013-05-12
semiema01,All-MLB Team - First Team,2021,ML,,2B
semiema01,All-MLB Team - First Team,2023,ML,,2B
semiema01,All-MLB Team - Second Team,2019,ML,,SS
semiema01,Gold Glove,2021,AL,,2B
semiema01,Gold Glove,2025,AL,,2B
semiema01,MLB Players Choice Man of the Year,2021,ML,,
semiema01,MLB Players Choice Man of the Year,2023,ML,,
semiema01,Player of the Month,2021,AL,,May
semiema01,Player of the Week,2019,AL,,Week of 2019-06-08
semiema01,Player of the Week,2024,AL,,Week of 2024-05-11
semiema01,Silver Slugger,2021,AL,,2B
semiema01,Silver Slugger,2023,AL,,2B
semiema01,TSN All-Star,2019,AL,,SS
semiema01,TSN All-Star,2021,AL,,2B
semiema01,TSN All-Star,2023,AL,,2B
senzaan01,Rookie of the Month,2017,NL,,April
senzeni01,Player of the Week,2023,NL,,Week of 2023-04-29
sexsori01,Player of the Week,2002,NL,,Week of 2002-07-27
sheetbe01,Pitcher of the Month,2007,NL,,June
sheetbe01,Player of the Week,2004,NL,,Week of 2004-05-15
sheetbe01,Rookie of the Month,2001,NL,,June
sheffga01,Player of the Week,2000,NL,,Week of 2000-06-17
sheffga01,Player of the Week,2000,NL,,Week of 2000-07-15
sheffga01,Player of the Week,2001,NL,Y,Week of 2001-04-14
sheffga01,Player of the Week,2003,NL,,Week of 2003-05-17
sheffga01,Player of the Week,2004,AL,,Week of 2004-06-05
sheffga01,Player of the Week,2005,AL,Y,Week of 2005-07-16
sheffga01,Player of the Week,2007,AL,Y,Week of 2007-06-09
sheffga01,Silver Slugger,2003,NL,,OF
sheffga01,Silver Slugger,2004,AL,,OF
sheffga01,Silver Slugger,2005,AL,,OF
sheffga01,TSN All-Star,2003,NL,,OF
sheltch01,Player of the Week,2006,AL,,Week of 2006-04-08
shielja02,Player of the Week,2008,AL,,Week of 2008-04-26
shielja02,Player of the Week,2011,AL,,Week of 2011-04-24
shielja02,Player of the Week,2011,AL,Y,Week of 2011-06-19
shielja02,Player of the Week,2012,AL,Y,Week of 2012-09-09
shoemma01,Pitcher of the Month,2014,AL,,August
shoemma01,Player of the Week,2016,AL,,Week of 2016-07-16
shoemma01,Rookie of the Month,2014,AL,,August
sierrru01,MLB Players Choice Comeback Player,2001,AL,,
sierrru01,Player of the Week,2004,AL,,Week of 2004-05-01
sierrru01,TSN Comeback Player of the Year,2001,AL,,
simmoan01,Gold Glove,2013,NL,,SS
simmoan01,Gold Glove,2014,NL,,SS
simmoan01,Gold Glove,2017,AL,,SS
simmoan01,Gold Glove,2018,AL,,SS
simmoan01,Platinum Glove,2013,NL,,
simmoan01,Rookie of the Month,2012,NL,,June
simmoan01,This Year in Baseball Defensive Player of the Year,2014,ML,,MLB.com GIBBY
simonja01,Rookie of the Month,2002,NL,,June
simonra01,Player of the Week,2002,AL,,Week of 2002-07-27
singlch01,Player of the Week,2000,AL,Y,Week of 2000-04-22
sizemgr01,Gold Glove,2007,AL,,OF
sizemgr01,Gold Glove,2008,AL,,OF
sizemgr01,Silver Slugger,2008,AL,,OF
skenepa01,All-MLB Team - First Team,2024,ML,,SP
skenepa01,All-MLB Team - First Team,2025,ML,,SP
skenepa01,Cy Young Award,2025,NL,,
skenepa01,Pitcher of the Month,2025,NL,,July
skenepa01,Rookie of the Month,2024,NL,,September
skenepa01,Rookie of the Year,2024,NL,,
skenepa01,TSN All-Star,2025,NL,,SP
skubata01,All-MLB Team - First Team,2024,ML,,SP
skubata01,All-MLB Team - First Team,2025,ML,,SP
skubata01,Cy Young Award,2024,AL,,
skubata01,Cy Young Award,2025,AL,,
skubata01,MLB Players Choice Outstanding Pitcher,2024,AL,,
skubata01,Pitcher of the Month,2023,AL,,September
skubata01,Player of the Week,2025,AL,,Week of 2025-06-28
skubata01,Triple Crown,2024,NL,,
skubata01,TSN All-Star,2024,AL,,SP
skubata01,TSN All-Star,2025,AL,,SP
skubata01,TSN Pitcher of the Year,2024,AL,,
sledgte01,Rookie of the Month,2004,NL,,May
smithbu02,Player of the Week,2001,NL,,Week of 2001-09-08
smithbu02,Rookie of the Month,2001,NL,,September
smithca05,Reliever of the Month,2025,AL,,September
smithjo09,Player of the Week,2025,AL,,Week of 2025-06-14
smithse01,Player of the Week,2009,NL,,Week of 2009-09-07
smithse01,Player of the Week,2014,NL,,Week of 2014-05-11
smithwi05,All-MLB Team - Second Team,2022,ML,,C
smithwi05,All-MLB Team - Second Team,2025,ML,,C
smithwi05,TSN All-Star,2023,NL,Y,C
smithwi05,TSN All-Star,2025,NL,,C
smoakju01,Player of the Week,2012,AL,,Week of 2012-06-03
smoakju01,Player of the Week,2018,AL,,Week of 2018-03-31
smoltjo01,Branch Rickey Award,2007,ML,,
smoltjo01,Lou Gehrig Memorial Award,2005,ML,,
smoltjo01,MLB Players Choice Comeback Player,2002,NL,,
smoltjo01,MLB Players Choice Man of the Year,2002,ML,,
smoltjo01,MLB Players Choice Man of the Year,2003,ML,,
smoltjo01,Player of the Week,2004,NL,Y,Week of 2004-07-31
smoltjo01,Player of the Week,2005,NL,Y,Week of 2005-06-25
smoltjo01,Reliever of the Year Award,2002,NL,,
smoltjo01,Roberto Clemente Award,2005,ML,,
smoltjo01,This Year in Baseball Closer of the Year,2002,ML,,MLB.com GIBBY
smoltjo01,TSN Reliever of the Year,2002,NL,,
snellbl01,All-MLB Team - First Team,2023,ML,,SP
snellbl01,Cy Young Award,2018,AL,,
snellbl01,Cy Young Award,2023,NL,,
snellbl01,MLB Players Choice Outstanding Pitcher,2018,AL,,
snellbl01,MLB Players Choice Outstanding Pitcher,2023,NL,,
snellbl01,Pitcher of the Month,2018,AL,,August
snellbl01,Pitcher of the Month,2018,AL,,September
snellbl01,Pitcher of the Month,2023,NL,,June
snellbl01,Pitcher of the Month,2023,NL,,September
snellbl01,Pitcher of the Month,2024,NL,,August
snellbl01,Player of the Week,2024,NL,,Week of 2024-08-03
snellbl01,TSN All-Star,2023,NL,,SP
snellbl01,TSN Pitcher of the Year,2023,NL,,
snowjt01,Gold Glove,2000,NL,,1B
solando01,Silver Slugger,2020,NL,,2B
solando01,TSN All-Star,2020,NL,,2B
solerjo01,Player of the Week,2019,AL,,Week of 2019-08-10
solerjo01,World Series MVP,2021,ML,,
soriaal01,All-Star Game MVP,2004,ML,,
