yearID,round,playerID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
2013,ALWC,jennide01,TBA,AL,1,3,0,2,1,0,0,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,kiermke01,TBA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,kipnija01,CLE,AL,1,4,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,loneyja01,TBA,AL,1,4,1,1,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0
2013,ALWC,longoev01,TBA,AL,1,4,1,1,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,masteju01,CLE,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,mcgeeja01,TBA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,molinjo01,TBA,AL,1,3,0,0,0,0,0,0,0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,myerswi01,TBA,AL,1,4,0,1,0,0,0,0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,peraljo01,TBA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,raburry01,CLE,AL,1,3,0,1,1,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,rodnefe01,TBA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,rzepcma01,CLE,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,salazda01,CLE,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,santaca01,CLE,AL,1,4,0,2,1,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,shawbr01,CLE,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,smithjo05,CLE,AL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,swishni01,CLE,AL,1,4,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2013,ALWC,youngde03,TBA,AL,1,3,1,1,0,0,1,1,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0
2013,ALWC,zobribe01,TBA,AL,1,4,1,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,adamsma01,SLN,NL,6,22,2,5,1,0,0,2,0,0.0,2,9.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,axforjo01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,belisro01,LAN,NL,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,beltrca01,SLN,NL,6,21,2,6,2,1,0,6,0,0.0,5,3.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,carpema01,SLN,NL,6,23,4,6,2,1,0,2,1,0.0,3,5.0,0.0,0.0,0.0,1.0,0.0
2013,NLCS,chambad01,SLN,NL,4,4,0,0,0,0,0,0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,choatra01,SLN,NL,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,crawfca02,LAN,NL,6,25,2,7,1,0,1,1,0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,descada01,SLN,NL,5,7,2,2,0,0,0,0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,ellisaj01,LAN,NL,6,19,1,6,2,1,1,2,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,ellisma01,LAN,NL,6,25,1,6,1,1,0,0,1,0.0,0,4.0,0.0,0.0,1.0,0.0,1.0
2013,NLCS,ethiean01,LAN,NL,6,20,1,3,0,0,0,0,0,0.0,2,7.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,freesda01,SLN,NL,6,21,2,4,1,0,0,0,0,0.0,1,5.0,0.0,0.0,0.0,0.0,1.0
2013,NLCS,gonzaad01,LAN,NL,6,20,6,6,2,0,2,3,0,0.0,3,3.0,1.0,0.0,0.0,0.0,0.0
2013,NLCS,gordode01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,greinza01,LAN,NL,2,5,0,1,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,hollima01,SLN,NL,6,25,2,5,2,0,1,3,0,0.0,0,4.0,0.0,0.0,0.0,0.0,1.0
2013,NLCS,howeljp01,LAN,NL,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,janseke01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,jayjo02,SLN,NL,6,18,0,4,0,0,0,1,0,0.0,0,3.0,0.0,0.0,0.0,1.0,0.0
2013,NLCS,kellyjo05,SLN,NL,2,4,1,1,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,kershcl01,LAN,NL,2,3,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,kozmape01,SLN,NL,6,15,1,1,0,0,0,1,0,0.0,3,4.0,2.0,1.0,0.0,0.0,0.0
2013,NLCS,lynnla01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
2013,NLCS,manesse01,SLN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,marmoca01,LAN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,martica04,SLN,NL,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,molinya01,SLN,NL,6,22,2,5,0,0,0,1,0,0.0,3,4.0,0.0,0.0,0.0,0.0,2.0
2013,NLCS,mujiced01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,nolasri01,LAN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,puigya01,LAN,NL,6,22,1,5,0,1,0,2,0,0.0,1,10.0,0.0,0.0,0.0,0.0,1.0
2013,NLCS,puntoni01,LAN,NL,5,6,0,2,1,0,0,0,0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,ramirha01,LAN,NL,5,15,1,2,0,0,0,1,0,0.0,3,5.0,2.0,1.0,0.0,0.0,1.0
2013,NLCS,robinsh01,SLN,NL,3,7,2,3,0,0,1,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2013,NLCS,rosentr01,SLN,NL,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,ryuhy01,LAN,NL,1,2,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,schumsk01,LAN,NL,4,6,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0
2013,NLCS,siegrke01,SLN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,uribeju01,LAN,NL,6,23,0,3,0,0,0,3,0,0.0,0,7.0,0.0,0.0,0.0,0.0,3.0
2013,NLCS,vanslsc01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,wachami01,SLN,NL,2,5,1,0,0,0,0,1,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,wainwad01,SLN,NL,1,2,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,wilsobr01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,withrch01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,wongko01,SLN,NL,3,3,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLCS,youngmi02,LAN,NL,6,7,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2013,NLDS1,adamsma01,SLN,NL,5,19,3,6,1,0,1,2,0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0
2013,NLDS1,alvarpe01,PIT,NL,5,17,4,6,1,0,3,6,0,0.0,2,6.0,1.0,0.0,0.0,0.0,0.0
2013,NLDS1,axforjo01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,barmecl01,PIT,NL,5,7,0,2,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,beltrca01,SLN,NL,5,18,3,4,1,0,2,6,0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,buckjo01,PIT,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,burneaj01,PIT,NL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,byrdma01,PIT,NL,5,18,3,6,2,0,0,3,0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,carpema01,SLN,NL,5,19,1,1,0,0,0,0,0,0.0,1,6.0,0.0,1.0,0.0,0.0,0.0
2013,NLDS1,chambad01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,choatra01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,colege01,PIT,NL,2,4,0,1,0,0,0,1,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,descada01,SLN,NL,5,9,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2013,NLDS1,freesda01,SLN,NL,5,16,1,3,0,0,1,4,0,0.0,2,4.0,0.0,0.0,0.0,0.0,1.0
2013,NLDS1,gomezje01,PIT,NL,1,1,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,grillja01,PIT,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,harrijo05,PIT,NL,2,0,1,0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,hollima01,SLN,NL,5,20,4,6,1,0,1,2,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,jayjo02,SLN,NL,5,16,5,3,0,0,0,2,1,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,jonesga02,PIT,NL,2,2,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,kellyjo05,SLN,NL,1,2,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,kozmape01,SLN,NL,4,10,1,4,1,0,0,1,1,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,liriafr01,PIT,NL,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
2013,NLDS1,lynnla01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,manesse01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,martest01,PIT,NL,5,19,1,1,0,0,1,1,1,0.0,1,5.0,0.0,1.0,0.0,0.0,1.0
2013,NLDS1,martica04,SLN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,martiru01,PIT,NL,5,13,0,2,0,0,0,4,0,0.0,3,5.0,0.0,0.0,0.0,2.0,0.0
2013,NLDS1,mazzavi01,PIT,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,mccutan01,PIT,NL,5,18,2,5,1,0,0,0,0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,melanma01,PIT,NL,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,mercejo03,PIT,NL,5,8,0,2,0,0,0,0,0,0.0,1,2.0,1.0,0.0,0.0,0.0,0.0
2013,NLDS1,millesh01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,molinya01,SLN,NL,5,17,2,5,1,0,1,1,0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,morneju01,PIT,NL,5,20,4,6,1,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0
2013,NLDS1,morribr01,PIT,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,mortoch02,PIT,NL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,mujiced01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,robinsh01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,rosentr01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,sanchga01,PIT,NL,2,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2013,NLDS1,siegrke01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,tabatjo01,PIT,NL,4,4,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,wachami01,SLN,NL,1,2,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
2013,NLDS1,wainwad01,SLN,NL,2,5,1,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0
2013,NLDS1,walkene01,PIT,NL,5,19,0,0,0,0,0,0,0,0.0,2,5.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,watsoto01,PIT,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,wilsoju10,PIT,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS1,wongko01,SLN,NL,2,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,avilalu01,ATL,NL,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,ayalalu01,ATL,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,belisro01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,capuach01,LAN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,carpeda01,ATL,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,constjo01,ATL,NL,2,1,0,1,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,crawfca02,LAN,NL,4,17,6,6,0,0,3,5,1,0.0,2,5.0,0.0,0.0,0.0,0.0,1.0
2013,NLDS2,ellisaj01,LAN,NL,4,12,2,4,2,0,0,1,0,0.0,2,4.0,0.0,1.0,1.0,0.0,0.0
2013,NLDS2,ellisma01,LAN,NL,4,15,4,4,2,0,0,1,0,0.0,3,5.0,0.0,0.0,0.0,0.0,1.0
2013,NLDS2,ethiean01,LAN,NL,4,3,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,freemfr01,ATL,NL,4,16,4,5,1,0,0,0,0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,garcifr02,ATL,NL,1,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,gattiev01,ATL,NL,4,14,3,5,0,0,0,1,0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,gonzaad01,LAN,NL,4,18,1,6,0,0,1,4,0,0.0,0,4.0,0.0,0.0,0.0,0.0,1.0
2013,NLDS2,gordode01,LAN,NL,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,greinza01,LAN,NL,1,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,haleda02,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,heywaja01,ATL,NL,4,18,1,3,0,0,1,4,0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,howeljp01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,janispa01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,janseke01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,johnsch05,ATL,NL,4,16,1,7,0,0,0,5,0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,johnsel02,ATL,NL,4,14,1,1,0,1,0,0,0,0.0,1,4.0,0.0,0.0,0.0,0.0,1.0
2013,NLDS2,johnsre02,ATL,NL,3,2,1,1,0,0,0,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
2013,NLDS2,kershcl01,LAN,NL,2,5,0,0,0,0,0,0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,kimbrcr01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,lairdge01,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,mccanbr01,ATL,NL,4,13,0,0,0,0,0,1,0,0.0,3,6.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,medlekr01,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,minormi01,ATL,NL,1,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,puigya01,LAN,NL,4,17,5,8,1,0,0,2,0,1.0,0,4.0,0.0,1.0,0.0,0.0,1.0
2013,NLDS2,puntoni01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,ramirha01,LAN,NL,4,16,4,8,4,1,1,6,1,0.0,2,2.0,1.0,0.0,0.0,0.0,0.0
2013,NLDS2,rodrist02,LAN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,ryuhy01,LAN,NL,1,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
2013,NLDS2,schafjo02,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,schumsk01,LAN,NL,4,13,0,3,0,0,0,2,0,0.0,2,2.0,2.0,0.0,0.0,1.0,1.0
2013,NLDS2,simmoan01,ATL,NL,4,12,0,3,1,0,0,2,0,0.0,2,3.0,0.0,0.0,1.0,0.0,1.0
2013,NLDS2,teherju01,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,uptonbj01,ATL,NL,3,3,1,0,0,0,0,0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,uptonju01,ATL,NL,4,14,2,2,1,0,0,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,uribeju01,LAN,NL,4,16,4,6,1,0,2,4,0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0
2013,NLDS2,vanslsc01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,waldejo01,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,wilsobr01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,withrch01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLDS2,woodal02,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
2013,NLDS2,youngmi02,LAN,NL,3,3,0,1,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,alvarpe01,PIT,NL,1,3,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0
2013,NLWC,barmecl01,PIT,NL,1,4,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,bruceja01,CIN,NL,1,4,0,1,0,0,0,1,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,byrdma01,PIT,NL,1,4,1,2,0,0,1,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,choosh01,CIN,NL,1,3,2,1,0,0,1,1,0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0
2013,NLWC,cozarza01,CIN,NL,1,3,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,cuetojo01,CIN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,frazito01,CIN,NL,1,4,0,1,1,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,grillja01,PIT,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,hanigry01,CIN,NL,1,3,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,heisech01,CIN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2013,NLWC,hoovejj01,CIN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,lecursa01,CIN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,liriafr01,PIT,NL,1,2,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
2013,NLWC,ludwiry01,CIN,NL,1,4,0,3,2,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,marshse01,CIN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,martest01,PIT,NL,1,5,1,2,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,martiru01,PIT,NL,1,4,2,3,0,0,2,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,mccutan01,PIT,NL,1,3,1,2,0,0,0,0,0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0
2013,NLWC,mesorde01,CIN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,morneju01,PIT,NL,1,4,0,1,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0
2013,NLWC,ondrulo01,CIN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,parrama01,CIN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,phillbr01,CIN,NL,1,4,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,simonal01,CIN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,snidetr01,PIT,NL,1,1,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,vottojo01,CIN,NL,1,4,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,walkene01,PIT,NL,1,5,1,2,1,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,NLWC,watsoto01,PIT,NL,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,WS,adamsma01,SLN,NL,6,22,0,3,1,0,0,0,0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0
2013,WS,axforjo01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,WS,beltrca01,SLN,NL,6,17,1,5,0,0,0,3,0,0.0,2,2.0,1.0,1.0,1.0,0.0,1.0
2013,WS,berryqu01,BOS,AL,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,WS,bogaexa01,BOS,AL,6,21,2,5,0,1,0,2,0,0.0,1,8.0,0.0,0.0,0.0,1.0,1.0
2013,WS,breslcr01,BOS,AL,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013,WS,buchhcl01,BOS,AL,1,1,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2013,WS,carpema01,SLN,NL,6,27,3,8,1,0,0,2,0,0.0,0,6.0,0.0,0.0,0.0,1.0,0.0
2013,WS,carpmi01,BOS,AL,2,2,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
